condition,randomizer.started,randomizer.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,begin_exp.started,begin_exp.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,consent.started,consent.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,consent2.started,consent2.stopped,consent_resp_2.keys,consent_resp_2.rt,consent_resp_2.duration,consent3.started,consent3.stopped,consent_resp_3.keys,consent_resp_3.rt,consent_resp_3.duration,consent4.started,consent4.stopped,consent_resp_4.keys,consent_resp_4.rt,consent_resp_4.duration,consent5.started,consent5.stopped,consent_resp_5.keys,consent_resp_5.rt,consent_resp_5.duration,consent6.started,consent6.stopped,consent_resp_6.keys,consent_resp_6.rt,consent_resp_6.duration,demographic_questions.started,demographic_questions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,demo_age.started,demo_age.stopped,textbox.text,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,demo_native_lang.started,demo_native_lang.stopped,textbox_5.text,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,demo_other_langs.started,demo_other_langs.stopped,textbox_6.text,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,demo_info.thisRepN,demo_info.thisTrialN,demo_info.thisN,demo_info.thisIndex,demo_info.ran,instructions.started,instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,begin_experiment.started,begin_experiment.stopped,experiment_start_resp.keys,experiment_start_resp.rt,experiment_start_resp.duration,training.started,training.stopped,textbox_7.text,key_resp_18.keys,training_2.started,training_2.stopped,clear_screen.started,clear_screen.stopped,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,training_block.ran,stem,suffix,label,stem_filename,file,filepath,image_size,image_location,audio_files,key_resp_18.rt,key_resp_18.duration,which_condition.thisRepN,which_condition.thisTrialN,which_condition.thisN,which_condition.thisIndex,which_condition.ran,which_condition.order,select_condition,training_block.order
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.3944,357.8211,berkodan,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]",357.8211,358.3169,358.3169,358.817,2,14,62,13,1,berko,dan,berkodan,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkodan.wav,"[1.3050999999996407,1.385299999999802,1.4851999999992245,2.040999999999997,2.1337999999997805,2.9532999999997855,3.080599999999606,3.2439999999999714,3.419999999999959]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.8173,363.315,berkodan,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n"",""return""]",363.3151,363.8114,363.8114,364.3083,2,15,63,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,"[1.1682999999998174,1.2880999999996448,1.424299999999846,1.5362000000002354,1.608099999999638,1.8730999999996243,1.976500000000044,2.073799999999835,2.2003999999994903]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.3086,368.8059,,,368.8059,369.3025,369.3025,369.7993,2,16,64,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.7996,374.2972,,,374.2973,374.7937,374.7937,375.2906,2,17,65,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.2908,379.79,,,379.7901,380.291,380.2911,380.7881,2,18,66,17,1,kora,sil,korasil,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/korasil.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7883,389.1534,,,389.1534,389.1763,389.1763,389.1763,2,19,67,0,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.1765,393.6738,,"[""N/A""]",393.6738,394.1732,394.1732,394.6675,2,20,68,6,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,[0.8486000000005447],[null],,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.6676,397.8923,baldan,"[""N/A"",""b"",""a"",""l"",""d"",""a"",""n"",""return""]",397.8923,398.389,398.3891,398.8872,2,21,69,12,1,bal,dan,baldan,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/baldan.wav,"[1.0063999999994167,2.3500000000000227,2.46120000000019,2.622000000000014,2.915700000000186,3.0065999999996507,3.117999999999995,3.2140999999996325]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8874,403.3834,baldan,"[""b"",""a"",""l"",""d"",""a"",""n"",""return""]",403.3835,403.8817,403.8818,404.3785,2,22,70,15,1,bal,sil,balsil,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/balsil.wav,"[1.3509000000003653,1.4606000000005679,1.5701000000005365,1.6684999999999945,1.8385000000000105,1.947499999999991,2.0429000000003725]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.3787,407.5193,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",407.5193,408.0149,408.0149,408.5107,2,23,71,11,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[2.260700000000213,2.3821000000005483,2.4972000000001913,2.5880000000000223,2.7475000000000023,2.916900000000396,3.0004000000003543,3.1337000000002035]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.5109,413.0094,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",413.0095,413.5061,413.5061,414.0031,3,0,72,2,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[1.8965000000000032,1.9993999999994685,2.0478999999994585,2.775899999999467,3.962599999999611,4.005199999999263,4.168599999999628,4.338299999999833]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0032,415.8993,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",415.8994,416.3976,416.3976,416.8946,3,1,73,8,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,"[1.194200000000194,1.3335999999996488,1.400399999999422,1.5197000000001708,1.656899999999439,1.739799999999832,1.8250999999996225,1.8875999999996225]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.8949,419.17,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]",419.1701,419.6703,419.6703,420.1735,3,2,74,5,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,"[1.1942999999998278,1.2763999999994553,1.4731999999992809,1.677500000000009,1.7773999999994317,1.9820999999996047,2.091299999999819,2.1563999999994508,2.268699999999228]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1737,422.4593,balnem,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]",422.4593,422.9614,422.9614,423.4657,3,3,75,3,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,"[1.0670999999996411,1.1657999999998196,1.2730999999996016,2.0243999999994458,2.125499999999988,2.194299999999828,2.2789999999999964]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.466,427.9668,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]",427.9668,428.4633,428.4633,428.9604,3,4,76,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,"[1.080399999999429,1.1639999999999873,1.2483999999994353,1.3523999999994203,1.4893999999994207,1.579999999999984,1.6801999999992745,1.7762999999998215]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.9605,433.4594,,,433.4594,433.9606,433.9606,434.4576,3,5,77,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.4579,438.9569,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]",438.9569,439.4531,439.4531,439.9501,3,6,78,12,1,bal,dan,baldan,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/baldan.wav,"[1.230699999999274,1.3325000000000387,1.5032999999998538,1.7745999999996798,1.847500000000025,1.9198999999994726,2.0860999999996466]","[null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9502,443.2608,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]",443.2609,443.7611,443.7612,444.2581,3,7,79,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,"[2.297300000000746,2.444700000000182,2.533600000000547,2.572999999999979,2.7409999999999854,2.9247000000002004,3.012700000000166,3.09280000000075,3.3037000000001626]","[null,null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.2583,448.1155,koradan,"[""k"",""o"",""r"",""a"",""d"",""a"",""n"",""return""]",448.1156,448.6176,448.6176,449.119,3,8,80,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,"[3.0669000000003734,3.1261000000005765,3.266999999999996,3.392700000000218,3.5262000000001876,3.6374000000004116,3.750299999999811,3.84710000000058]","[null,null,null,null,null,null,null,null]",,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.1192,453.6166,,,453.6167,454.1134,454.1134,454.6102,3,9,81,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.6104,477.754,,,477.7541,477.7734,477.7734,477.7734,3,10,82,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,,,,,,,,,,
,,,60594,001,2025-01-20_16h43.32.025,generalizability_mini,2023.2.2,Win32,163.9344262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.7737,,,,,,,,3,11,83,10,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,0,0,0,0,1,0,Condition5.csv,119
