condition,randomizer.started,randomizer.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,begin_exp.started,begin_exp.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,consent.started,consent.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,consent2.started,consent2.stopped,consent_resp_2.keys,consent_resp_2.rt,consent_resp_2.duration,consent3.started,consent3.stopped,consent_resp_3.keys,consent_resp_3.rt,consent_resp_3.duration,consent4.started,consent4.stopped,consent_resp_4.keys,consent_resp_4.rt,consent_resp_4.duration,consent5.started,consent5.stopped,consent_resp_5.keys,consent_resp_5.rt,consent_resp_5.duration,consent6.started,consent6.stopped,consent_resp_6.keys,consent_resp_6.rt,consent_resp_6.duration,demographic_questions.started,demographic_questions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,demo_age.started,demo_age.stopped,textbox.text,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,demo_native_lang.started,demo_native_lang.stopped,textbox_5.text,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,demo_other_langs.started,demo_other_langs.stopped,textbox_6.text,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,demo_info.thisRepN,demo_info.thisTrialN,demo_info.thisN,demo_info.thisIndex,demo_info.ran,instructions.started,instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,begin_experiment.started,begin_experiment.stopped,experiment_start_resp.keys,experiment_start_resp.rt,experiment_start_resp.duration,training.started,training.stopped,textbox_7.text,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,training_2.started,training_2.stopped,clear_screen.started,clear_screen.stopped,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,training_block.ran,stem,suffix,label,stem_filename,file,filepath,image_size,image_location,audio_files,prod_instr.started,prod_instr.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,prod_inst_2.started,prod_inst_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.duration,big_image_flash.started,big_image_flash.stopped,prod_four_images.started,prod_four_images.stopped,prod_pre.started,prod_pre.stopped,production.started,production.stopped,prod_resp.text,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,blank_trial.started,blank_trial.stopped,production_block.thisRepN,production_block.thisTrialN,production_block.thisN,production_block.thisIndex,production_block.ran,prod_label,prod_image1,prod_image2,prod_condition,alt_image1,alt_image2,prod_image2_size,alt_image2_size,prod_image2_location,alt_image1_location,alt_image2_location,comp_inst.started,comp_inst.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,comp_instructions_cont.started,comp_instructions_cont.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,big_image_flash_fc.started,big_image_flash_fc.stopped,fc_flash.started,fc_flash.stopped,fc_pre.started,fc_pre.stopped,forced_choice.started,comp_label1_location,comp_label2_location,forced_choice.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,forced_choice_block.thisRepN,forced_choice_block.thisTrialN,forced_choice_block.thisN,forced_choice_block.thisIndex,forced_choice_block.ran,label1,suffix1,label2,suffix2,comp_image,comp_condition_stem,comp_condition_suffix,image1,comp_image_size,comp_image_location,alt_image1_size,comprehension_instructions.started,comprehension_instructions.stopped,key_resp_33.keys,key_resp_33.rt,key_resp_33.duration,comprehension_four_images.started,comprehension_four_images.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,comprehension_loop.thisRepN,comprehension_loop.thisTrialN,comprehension_loop.thisN,comprehension_loop.thisIndex,comprehension_loop.ran,comprehension_label,image2,stem_condition,image3,image4,image1_label,image2_label,image3_label,image4_label,debriefing0.started,debriefing0.stopped,key_resp_29.keys,key_resp_29.rt,key_resp_29.duration,debriefing1.started,debriefing1.stopped,key_resp_28.keys,key_resp_28.rt,key_resp_28.duration,debriefing2.started,debriefing2.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,debriefing3.started,debriefing3.stopped,key_resp_31.keys,key_resp_31.rt,key_resp_31.duration,end.started,end.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6292,304.1266,,,,,304.1267,304.6231,304.6231,305.1202,1,18,42,6,1,chool,nem,choolnem,7,7_dim_sg.PNG,stems_all/7_dim_sg.PNG,,,zara_audio_files/choolnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1205,307.0182,bal,"[""b"",""a"",""l"",""return""]","[1.3814000000003261,1.6779000000003634,1.7894999999999754,1.8934999999999604]","[null,null,null,null]",307.0182,307.5143,307.5143,308.0113,1,19,43,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0115,312.5103,,"[""N/A""]",[2.9917000000002076],[null],312.5103,313.0086,313.0086,313.5109,1,20,44,11,1,mero,nem,meronem,12,12_dim_sg.PNG,stems_all/12_dim_sg.PNG,,,zara_audio_files/meronem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.5111,315.9654,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]","[1.50429999999983,1.600799999999822,1.7268999999994321,1.8055999999996288,1.893000000000029,2.090299999999843,2.173299999999813,2.2541999999992868,2.4481999999992468]","[null,null,null,null,null,null,null,null,null]",315.9654,316.461,316.461,316.9578,1,21,45,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.958,318.6863,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]","[1.2776000000005752,1.3419999999999845,1.4066000000005374,1.4673000000007619,1.5338000000007241,1.7216000000005351]","[null,null,null,null,null,null]",318.6864,319.1827,319.1828,319.6796,1,22,46,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.6797,322.5796,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]","[2.0749999999999886,2.19720000000018,2.323000000000036,2.426300000000765,2.56480000000073,2.6860000000000355,2.831600000000549,2.8934000000003834]","[null,null,null,null,null,null,null,null]",322.5797,323.0804,323.0804,323.578,1,23,47,2,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5782,326.3702,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]","[1.8029000000003634,1.9287000000001626,2.033999999999992,2.099100000000533,2.1951000000005365,2.402499999999975,2.5399000000003866,2.569999999999993,2.7858000000007337]","[null,null,null,null,null,null,null,null,null]",326.3702,326.8669,326.8669,327.3652,2,0,48,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3654,330.3403,binnem,"[""b"",""i"",""n"",""n"",""e"",""m"",""return""]","[2.27800000000002,2.439199999999289,2.548799999999858,2.661699999999257,2.7748999999994908,2.865799999999865,2.9645999999996775]","[null,null,null,null,null,null,null]",330.3403,330.838,330.838,331.3352,2,1,49,10,1,bin,nem,binnem,11,11_dim_sg.PNG,stems_all/11_dim_sg.PNG,,,zara_audio_files/binnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.3354,335.8326,,,,,335.8326,336.3355,336.3356,336.8369,2,2,50,5,1,bani,nem,baninem,6,6_dim_sg.PNG,stems_all/6_dim_sg.PNG,,,zara_audio_files/baninem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.8371,341.3347,nakone,"[""b"",""N/A"",""n"",""a"",""k"",""o"",""e"",""m"",""N/A"",""N/A"",""n"",""e""]","[1.8894999999999982,2.3926999999992518,2.760599999999613,2.8492999999998005,3.032699999999238,3.139399999999455,3.5445000000000277,3.656299999999817,3.9285999999996193,4.090099999999609,4.280500000000018,4.39329999999984]","[null,null,null,null,null,null,null,null,null,null,null,null]",341.3347,341.8314,341.8314,342.3295,2,3,51,3,1,nako,nem,nakonem,4,4_dim_sg.PNG,stems_all/4_dim_sg.PNG,,,zara_audio_files/nakonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.3297,346.826,mero,"[""m"",""o"",""e"",""N/A"",""N/A"",""e"",""r"",""N/A"",""r""]","[2.746299999999792,2.819000000000017,2.8795000000000073,3.1295000000000073,3.2895999999996093,3.402799999999843,3.559299999999837,3.723899999999446,4.203399999999419]","[null,null,null,null,null,null,null,null,null]",346.826,347.3226,347.3226,347.8194,2,4,52,11,1,mero,nem,meronem,12,12_dim_sg.PNG,stems_all/12_dim_sg.PNG,,,zara_audio_files/meronem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.8196,351.0262,pipanem,"[""p"",""i"",""p"",""a"",""n"",""e"",""m"",""return""]","[2.3497999999997887,2.464900000000341,2.5679999999999836,2.719599999999616,2.8929000000003384,3.022900000000334,3.1329999999999814,3.196900000000369]","[null,null,null,null,null,null,null,null]",351.0262,351.5232,351.5232,352.0198,2,5,53,4,1,pipa,nem,pipanem,5,5_dim_sg.PNG,stems_all/5_dim_sg.PNG,,,zara_audio_files/pipanem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.02,356.519,dankora,"[""k"",""o"",""r"",""a"",""return"",""d"",""a"",""n"",""return""]","[1.2868000000007669,1.3749000000003662,1.5431000000005497,1.6634000000003653,1.8322000000001708,2.7711000000005583,3.1293000000007396,3.317600000000539,3.815100000000541]","[null,null,null,null,null,null,null,null,null]",356.519,357.0201,357.0202,357.5186,2,6,54,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5188,360.4841,balnem,"[""b"",""a"",""l"",""s"",""N/A"",""n"",""e"",""m"",""return""]","[1.1750000000000114,1.2719000000003575,1.3474000000003912,1.8114000000003898,2.2994000000003894,2.5157000000002085,2.6512999999998215,2.7555999999996175,2.9569999999999936]","[null,null,null,null,null,null,null,null,null]",360.4841,360.9803,360.9803,361.4771,2,7,55,0,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4773,362.8353,bal,"[""b"",""a"",""l"",""return""]","[1.0316000000005374,1.1154999999999973,1.2256000000005542,1.3519999999999754]","[null,null,null,null]",362.8353,363.3369,363.337,363.8411,2,8,56,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.8413,365.1635,kora,"[""k"",""o"",""r"",""a"",""return""]","[1.0135000000000218,1.121799999999837,1.2003999999994903,1.2591999999992822,1.316500000000019]","[null,null,null,null,null]",365.1636,365.6595,365.6595,366.1552,2,9,57,23,1,kora,none,kora,3,3.PNG,stems_all/3.PNG,,,zara_audio_files/kora.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.1554,370.652,,,,,370.652,371.1484,371.1485,371.645,2,10,58,8,1,osto,nem,ostonem,9,9_dim_sg.PNG,stems_all/9_dim_sg.PNG,,,zara_audio_files/ostonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6453,373.9144,korasil,"[""k"",""o"",""r"",""a"",""s"",""i"",""l"",""return""]","[1.1055999999996402,1.1946999999992727,1.2977999999998246,1.466099999999642,1.8907999999997855,1.969599999999616,2.0495999999996,2.2658999999994194]","[null,null,null,null,null,null,null,null]",373.9144,374.4103,374.4103,374.9102,2,11,59,17,1,kora,sil,korasil,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/korasil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.9103,379.0057,vorkenem,"[""v"",""o"",""r"",""k"",""e"",""n"",""e"",""m"",""return""]","[2.3228999999994357,2.5459999999999923,2.8125,2.979599999999607,3.2110000000000127,3.5575999999996384,3.6744999999999663,3.8258999999994217,4.0855999999996016]","[null,null,null,null,null,null,null,null,null]",379.0058,379.5087,379.5087,380.0045,2,12,60,9,1,vorke,nem,vorkenem,10,10_dim_sg.PNG,stems_all/10_dim_sg.PNG,,,zara_audio_files/vorkenem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0046,384.5023,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]","[1.3401999999992427,1.448799999999835,1.5266999999992663,1.5932999999998287,1.6722999999998365,1.7972999999998365,1.8902999999998542,2.0056999999992513,2.10450000000003]","[null,null,null,null,null,null,null,null,null]",384.5023,385.0049,385.0049,385.509,2,13,61,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.5093,388.1106,balshoon,"[""b"",""a"",""l"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.2002999999997996,1.3430000000000177,1.4230000000000018,2.0186000000005606,2.098299999999824,2.2167000000001735,2.395700000000204,2.503400000000397,2.5957999999998265]","[null,null,null,null,null,null,null,null,null]",388.1107,388.612,388.612,389.1089,2,14,62,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.1092,391.783,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]","[1.667099999999607,1.7989000000003443,1.9189000000003489,1.9884999999999877,2.0710999999996034,2.370900000000347,2.46120000000019,2.551999999999964,2.66809999999964]","[null,null,null,null,null,null,null,null,null]",391.7831,392.2854,392.2854,392.7811,2,15,63,1,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.7813,396.4773,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]","[3.250200000000177,3.34270000000015,3.430599999999629,3.4669999999999845,3.545799999999815,3.6865999999996006]","[null,null,null,null,null,null]",396.4773,396.9763,396.9763,397.4721,2,16,64,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4723,399.9379,korashoon,"[""k"",""o"",""r"",""a"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.430799999999806,1.5206999999992377,1.5950999999996043,1.674399999999423,1.9058999999994057,2.018699999999228,2.0990999999996234,2.278500000000008,2.375499999999988,2.4578999999994267]","[null,null,null,null,null,null,null,null,null,null]",399.9379,400.4345,400.4345,400.9315,2,17,65,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.9317,405.4293,,,,,405.4294,405.9258,405.9259,406.4226,2,18,66,7,1,kudom,nem,kudomnem,8,8_dim_sg.PNG,stems_all/8_dim_sg.PNG,,,zara_audio_files/kudomnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.4228,410.9205,,,,,410.9205,411.4169,411.4169,411.9139,2,19,67,6,1,chool,nem,choolnem,7,7_dim_sg.PNG,stems_all/7_dim_sg.PNG,,,zara_audio_files/choolnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
