key_resp_14.rt,alt_image1_location,__experimentName,key_resp_21.rt,experiment_start_resp.rt,key_resp_18.keys,demo_info.thisRepN,key_resp_4.keys,key_resp_11.rt,textbox_7.text,key_resp_14.keys,test_loop.ran,date,key_resp_26.rt,expName,pretraining_plus_test.thisTrialN,condition,consent_resp.keys,key_resp_5.rt,pretraining_loop.ran,prod_label,production_block.ran,key_resp_13.rt,pretraining_loop.thisN,image_size,key_resp_3.rt,test_loop.thisTrialN,key_resp_4.rt,consent_resp.rt,forced_choice_block.thisIndex,textbox_3.text,key_resp_26.keys,prod_condition,image1,label2,key_resp_15.rt,textbox_2.text,alt_image1,filepath,key_resp_17.rt,training_block.thisIndex,pretraining,training_block.thisN,label1,key_resp_15.keys,training_block.thisRepN,demo_info.thisTrialN,production_block.thisRepN,textbox_4.text,key_resp_17.keys,key_resp_21.keys,key_resp_6.keys,production_block.thisIndex,pretraining_loop.thisTrialN,key_resp_18.rt,suffix1,forced_choice_block.thisN,comp_label1_location,demo_info.thisIndex,alt_image2_location,demo_info.ran,key_resp_10.rt,key_resp_22.keys,test_loop.thisIndex,prod_resp.text,pretraining_loop.thisRepN,key_resp_13.keys,suffix2,training_block.thisTrialN,key_resp_23.keys,alt_image2,key_resp_20.rt,pretraining_loop.thisIndex,comp_image_location,textbox_6.text,production_block.thisTrialN,key_resp_24.keys,key_resp_10.keys,forced_choice_block.thisTrialN,key_resp_16.rt,session,prod_image2_size,forced_choice_block.thisRepN,key_resp_20.keys,stem_filename,comp_image,comp_condition_stem,key_resp_5.keys,prod_image2,key_resp_9.rt,comp_image_size,pretraining_plus_test.order,prod_image1,key_resp_7.keys,key_resp_23.rt,psychopyVersion,comp_label2_location,suffix,key_resp_9.keys,key_resp_11.keys,key_resp_22.rt,test_loop.thisN,comp_condition_suffix,textbox_5.text,key_resp_6.rt,key_resp_16.keys,forced_choice_block.ran,demo_info.thisN,textbox.text,__session,alt_image2_size,stem,pretraining_plus_test.thisRepN,test_loop.thisRepN,alt_image1_size,textbox_10.text,__participant,key_resp_8.rt,frameRate,participant,key_resp_8.keys,pretraining_plus_test.thisN,__datetime,file,experiment_start_resp.keys,training_block.ran,OS,pretraining_plus_test.thisIndex,key_resp_24.rt,textbox_9.text,production_block.thisN,pretraining_loop.order,label,pretraining_plus_test.ran,key_resp_3.keys,key_resp_7.rt,prod_image2_location
﻿,,generalizability,,,return,,,,"ostonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/9_dim_sg.PNG,,8,,23,,,1,,,,,,,,,1.8680000000000234,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,9,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,osto,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,9_dim_sg.PNG,,1,MacIntel,,,,,,ostonem,,,,
﻿,,generalizability,,,return,,,,"korasil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,17,,24,,,1,,,,,,,,,2.040999999999997,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_2.PNG,,1,MacIntel,,,,,,korasil,,,,
﻿,,generalizability,,,return,,,,"nakonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/4_dim_sg.PNG,,3,,25,,,1,,,,,,,,,2.9679999999999893,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,nako,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,4_dim_sg.PNG,,1,MacIntel,,,,,,nakonem,,,,
﻿,,generalizability,,,return,,,,"berkodan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,13,,26,,,1,,,,,,,,,2.055000000000007,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,return,,,,"meronem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/12_dim_sg.PNG,,11,,27,,,1,,,,,,,,,1.9509999999999934,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,mero,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,12_dim_sg.PNG,,1,MacIntel,,,,,,meronem,,,,
﻿,,generalizability,,,return,,,,"baldan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,12,,28,,,1,,,,,,,,,2.1159999999999854,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,return,,,,"binnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/11_dim_sg.PNG,,10,,29,,,1,,,,,,,,,1.9039999999999964,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bin,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,11_dim_sg.PNG,,1,MacIntel,,,,,,binnem,,,,
﻿,,generalizability,,,return,,,,"korashoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,20,,30,,,1,,,,,,,,,2.615000000000009,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_dim_sg.PNG,,1,MacIntel,,,,,,korashoon,,,,
﻿,,generalizability,,,return,,,,"berkosil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,16,,31,,,1,,,,,,,,,2.072999999999979,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_2.PNG,,1,MacIntel,,,,,,berkosil,,,,
﻿,,generalizability,,,return,,,,"balsil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,15,,32,,,1,,,,,,,,,1.836999999999989,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_2.PNG,,1,MacIntel,,,,,,balsil,,,,
﻿,,generalizability,,,return,,,,"koranem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,2,,33,,,1,,,,,,,,,1.7590000000000146,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,return,,,,"berkonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,1,,34,,,1,,,,,,,,,2.078000000000003,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,return,,,,"vorkenem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/10_dim_sg.PNG,,9,,35,,,1,,,,,,,,,2.1500000000000057,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,vorke,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,10_dim_sg.PNG,,1,MacIntel,,,,,,vorkenem,,,,
﻿,,generalizability,,,return,,,,"choolnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/7_dim_sg.PNG,,6,,36,,,1,,,,,,,,,2.5039999999999907,,,,,,,,,,,,,,15,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,chool,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,7_dim_sg.PNG,,1,MacIntel,,,,,,choolnem,,,,
﻿,,generalizability,,,return,,,,"baninem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/6_dim_sg.PNG,,5,,37,,,1,,,,,,,,,1.9310000000000116,,,,,,,,,,,,,,16,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bani,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,6_dim_sg.PNG,,1,MacIntel,,,,,,baninem,,,,
﻿,,generalizability,,,return,,,,"koradan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,14,,38,,,1,,,,,,,,,2.2580000000000098,,,,,,,,,,,,,,17,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,return,,,,"balnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,0,,39,,,1,,,,,,,,,1.6469999999999914,,,,,,,,,,,,,,18,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_dim_sg.PNG,,1,MacIntel,,,,,,balnem,,,,
﻿,,generalizability,,,return,,,,"pipanem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/5_dim_sg.PNG,,4,,40,,,1,,,,,,,,,2.0430000000000064,,,,,,,,,,,,,,19,,,,,,,,,,,,001,,,,5,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,pipa,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,5_dim_sg.PNG,,1,MacIntel,,,,,,pipanem,,,,
﻿,,generalizability,,,return,,,,"balshoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,18,,41,,,1,,,,,,,,,1.961999999999989,,,,,,,,,,,,,,20,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_dim_sg.PNG,,1,MacIntel,,,,,,balshoon,,,,
﻿,,generalizability,,,return,,,,"koranem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,2,,42,,,2,,,,,,,,,2.306999999999988,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,return,,,,"meronem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/12_dim_sg.PNG,,11,,43,,,2,,,,,,,,,2.0670000000000073,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,mero,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,12_dim_sg.PNG,,1,MacIntel,,,,,,meronem,,,,
﻿,,generalizability,,,return,,,,"berkosil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,16,,44,,,2,,,,,,,,,2.084000000000003,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_2.PNG,,1,MacIntel,,,,,,berkosil,,,,
﻿,,generalizability,,,return,,,,"choolnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/7_dim_sg.PNG,,6,,45,,,2,,,,,,,,,2.319000000000017,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,chool,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,7_dim_sg.PNG,,1,MacIntel,,,,,,choolnem,,,,
﻿,,generalizability,,,return,,,,"balsil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,15,,46,,,2,,,,,,,,,1.7860000000000014,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_2.PNG,,1,MacIntel,,,,,,balsil,,,,
﻿,,generalizability,,,return,,,,"kudomnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/8_dim_sg.PNG,,7,,47,,,2,,,,,,,,,3.812999999999988,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,8,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kudom,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,8_dim_sg.PNG,,1,MacIntel,,,,,,kudomnem,,,,
﻿,,generalizability,,,return,,,,"nakonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/4_dim_sg.PNG,,3,,48,,,2,,,,,,,,,2.370999999999981,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,nako,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,4_dim_sg.PNG,,1,MacIntel,,,,,,nakonem,,,,
﻿,,generalizability,,,return,,,,"korashoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,20,,49,,,2,,,,,,,,,2.4220000000000255,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_dim_sg.PNG,,1,MacIntel,,,,,,korashoon,,,,
﻿,,generalizability,,,return,,,,"berkoshoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,19,,50,,,2,,,,,,,,,2.3859999999999673,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_dim_sg.PNG,,1,MacIntel,,,,,,berkoshoon,,,,
﻿,,generalizability,,,return,,,,"balshoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,18,,51,,,2,,,,,,,,,2.8829999999999814,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_dim_sg.PNG,,1,MacIntel,,,,,,balshoon,,,,
﻿,,generalizability,,,return,,,,"ostonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/9_dim_sg.PNG,,8,,52,,,2,,,,,,,,,1.761000000000024,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,9,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,osto,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,9_dim_sg.PNG,,1,MacIntel,,,,,,ostonem,,,,
﻿,,generalizability,,,return,,,,"baninem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/6_dim_sg.PNG,,5,,53,,,2,,,,,,,,,1.7650000000000432,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bani,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,6_dim_sg.PNG,,1,MacIntel,,,,,,baninem,,,,
﻿,,generalizability,,,return,,,,"koradan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,14,,54,,,2,,,,,,,,,2.1580000000000155,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_2.PNG,,1,MacIntel,,,,,,koradan,,,,
﻿,,generalizability,,,return,,,,"berkodan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,13,,55,,,2,,,,,,,,,2.1370000000000005,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,return,,,,"balnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,0,,56,,,2,,,,,,,,,1.7509999999999764,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_dim_sg.PNG,,1,MacIntel,,,,,,balnem,,,,
﻿,,generalizability,,,return,,,,"pipanem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/5_dim_sg.PNG,,4,,57,,,2,,,,,,,,,1.9519999999999982,,,,,,,,,,,,,,15,,,,,,,,,,,,001,,,,5,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,pipa,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,5_dim_sg.PNG,,1,MacIntel,,,,,,pipanem,,,,
﻿,,generalizability,,,return,,,,"binnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/11_dim_sg.PNG,,10,,58,,,2,,,,,,,,,2.008000000000038,,,,,,,,,,,,,,16,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bin,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,11_dim_sg.PNG,,1,MacIntel,,,,,,binnem,,,,
﻿,,generalizability,,,return,,,,"korasil
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,17,,59,,,2,,,,,,,,,2.108000000000004,,,,,,,,,,,,,,17,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,3_2.PNG,,1,MacIntel,,,,,,korasil,,,,
﻿,,generalizability,,,return,,,,"baldan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,12,,60,,,2,,,,,,,,,1.7080000000000268,,,,,,,,,,,,,,18,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,return,,,,"vorkenem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/10_dim_sg.PNG,,9,,61,,,2,,,,,,,,,2.659999999999968,,,,,,,,,,,,,,19,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,vorke,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,10_dim_sg.PNG,,1,MacIntel,,,,,,vorkenem,,,,
﻿,,generalizability,,,return,,,,"berkonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,1,,62,,,2,,,,,,,,,2.2420000000000186,,,,,,,,,,,,,,20,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,return,,,,"pipanem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/5_dim_sg.PNG,,4,,63,,,3,,,,,,,,,1.7509999999999764,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,5,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,pipa,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,5_dim_sg.PNG,,1,MacIntel,,,,,,pipanem,,,,
﻿,,generalizability,,,return,,,,"nakonem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/4_dim_sg.PNG,,3,,64,,,3,,,,,,,,,2.132000000000005,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,4,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,nako,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,4_dim_sg.PNG,,1,MacIntel,,,,,,nakonem,,,,
﻿,,generalizability,,,return,,,,"baninem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/6_dim_sg.PNG,,5,,65,,,3,,,,,,,,,1.9350000000000023,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,6,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bani,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,6_dim_sg.PNG,,1,MacIntel,,,,,,baninem,,,,
﻿,,generalizability,,,return,,,,"binnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/11_dim_sg.PNG,,10,,66,,,3,,,,,,,,,1.9089999999999918,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bin,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,11_dim_sg.PNG,,1,MacIntel,,,,,,binnem,,,,
﻿,,generalizability,,,return,,,,"berkoshoon
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,19,,67,,,3,,,,,,,,,2.4110000000000014,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,2_dim_sg.PNG,,1,MacIntel,,,,,,berkoshoon,,,,
﻿,,generalizability,,,return,,,,"kudomnem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/8_dim_sg.PNG,,7,,68,,,3,,,,,,,,,3.728999999999985,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,8,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kudom,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,8_dim_sg.PNG,,1,MacIntel,,,,,,kudomnem,,,,
﻿,,generalizability,,,return,,,,"baldan
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,12,,69,,,3,,,,,,,,,31.128999999999962,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,return,,,,"vorkenem
",,,2023-10-10_11h23.59.155,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/10_dim_sg.PNG,,9,,70,,,3,,,,,,,,,2.2590000000000146,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,vorke,,,,,673201,,166.66666666666666,673201,,,2023-10-10_11h23.55.210,10_dim_sg.PNG,,1,MacIntel,,,,,,vorkenem,,,,
