participant,date,condition,age,native_lang,other_langs,stem_condition,picture_meaning,resp_stem,resp,resp_suffix_form,freq_choice,accuracy,language,task,meaning_choice,original_condition,mean_accuracy,sd_accuracy,meaning,frequency
204573,2025-03-03,3,,,,novel,dim_pl,shinti,shintidan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,novel,dim_pl,pil,pildan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,familiar,dim_pl,berko,berkodan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,3,0.4583333333333333,0.5089773777040515,original,0
204573,2025-03-03,3,,,,familiar,dim_pl,berko,berkodan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,novel,dim_pl,shinti,shintidan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,novel,dim_pl,pil,pildan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,3,0.4583333333333333,0.5089773777040515,original,1
204573,2025-03-03,3,,,,novel,dim_sg,pil,pilnem,nem,infreq,1,dan,prod,infreq,3,0.4583333333333333,0.5089773777040515,original,0
204573,2025-03-03,3,,,,familiar,dim_sg,berko,berkonem,nem,infreq,1,dan,prod,infreq,3,0.4583333333333333,0.5089773777040515,original,0
204573,2025-03-03,3,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,familiar,dim_pl,kora,koradan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,familiar,dim_pl,bal,baldan,dan,freq,NA,dan,prod,novel,3,0.4583333333333333,0.5089773777040515,novel,1
204573,2025-03-03,3,,,,familiar,dim_sg,bal,balnem,nem,infreq,1,dan,prod,infreq,3,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,5,0.4583333333333333,0.5089773777040515,novel,0
532474,2025-03-03,2,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,5,0.4583333333333333,0.5089773777040515,novel,0
532474,2025-03-03,2,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,5,0.4583333333333333,0.5089773777040515,novel,0
532474,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,dim_pl,kora,kordan,dan,infreq,NA,nem,prod,novel,5,0.4583333333333333,0.5089773777040515,novel,0
532474,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,5,0.4583333333333333,0.5089773777040515,original,1
532474,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
532474,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.4583333333333333,0.5089773777040515,original,0
295781,2025-03-03,3,,,,novel,dim_pl,shinti,shintodan,dan,infreq,NA,nem,prod,novel,6,0.375,0.49453535504684026,novel,0
295781,2025-03-03,3,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,6,0.375,0.49453535504684026,original,0
295781,2025-03-03,3,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,6,0.375,0.49453535504684026,novel,0
295781,2025-03-03,3,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,6,0.375,0.49453535504684026,original,0
295781,2025-03-03,3,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,6,0.375,0.49453535504684026,original,0
295781,2025-03-03,3,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,6,0.375,0.49453535504684026,original,0
295781,2025-03-03,3,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,6,0.375,0.49453535504684026,novel,0
295781,2025-03-03,3,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,6,0.375,0.49453535504684026,novel,0
49522,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
49522,2025-03-03,1,,,,familiar,big_pl,bal,baladan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
49522,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
49522,2025-03-03,1,,,,novel,big_pl,pil,pilidan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
49522,2025-03-03,1,,,,familiar,big_pl,kora,koradans,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
916209,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.5833333333333334,0.5036101551853349,original,1
916209,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.5833333333333334,0.5036101551853349,original,1
916209,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.5833333333333334,0.5036101551853349,original,0
916209,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,freq,1,nem,prod,freq,4,0.5833333333333334,0.5036101551853349,original,1
411030,2025-03-03,2,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,5,0.625,0.49453535504684026,original,1
411030,2025-03-03,2,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,5,0.625,0.49453535504684026,original,1
411030,2025-03-03,2,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,5,0.625,0.49453535504684026,original,1
411030,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,dim_pl,berko,berkodan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,dim_pl,bal,baldan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,dim_pl,shinti,shintidan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,dim_pl,mero,merodan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,dim_pl,pil,pildan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,dim_pl,kora,koradan,dan,infreq,NA,nem,prod,novel,5,0.625,0.49453535504684026,novel,0
411030,2025-03-03,2,,,,familiar,big_pl,berko,koradan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
411030,2025-03-03,2,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,5,0.625,0.49453535504684026,original,0
669582,2025-03-03,1,,,,novel,dim_pl,pil,pildan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,familiar,dim_sg,kora,koranem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,dim_sg,berko,onem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,big_pl,bal,adan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,familiar,dim_pl,bal,balanem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_pl,shinti,shintinem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_pl,kora,anem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,big_pl,berko,dan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,familiar,dim_pl,bal,idan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_sg,shinti,intinem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,familiar,dim_pl,berko,berkonem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_sg,kora,anem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,novel,dim_pl,shinti,shintinem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_pl,pil,pilodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,dim_pl,kora,koranem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_pl,kora,koranem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_pl,bal,baladan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_pl,shinti,shitinem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,novel,dim_sg,pil,pilinem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,novel,dim_pl,pil,pilidan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,familiar,big_pl,bal,balodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,dim_pl,berko,berkonem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,novel,big_pl,pil,pilodan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,novel,dim_pl,mero,merodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,familiar,dim_pl,kora,koradan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
669582,2025-03-03,1,,,,novel,dim_pl,shinti,shitinem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,freq,1,dan,prod,freq,1,0.4583333333333333,0.5089773777040515,original,1
669582,2025-03-03,1,,,,familiar,dim_sg,bal,balanem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,infreq,1,dan,prod,infreq,1,0.4583333333333333,0.5089773777040515,original,0
669582,2025-03-03,1,,,,familiar,dim_pl,bal,balanem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,novel,dim_pl,pil,pilonem,nem,infreq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,0
669582,2025-03-03,1,,,,familiar,dim_pl,berko,berkodan,dan,freq,NA,dan,prod,novel,1,0.4583333333333333,0.5089773777040515,novel,1
375898,2025-03-03,1,,,,novel,dim_sg,pil,pilanem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,dim_pl,mero,meronem,nem,freq,NA,nem,prod,novel,4,0.4166666666666667,0.5036101551853349,novel,1
375898,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,pil,pilnem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,dim_sg,bal,balnem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,big_pl,bal,baldan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,mero,meronem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,dim_sg,kora,koranem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,familiar,big_pl,berko,berkodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,mero,merodan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,big_pl,pil,pildan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,big_pl,kora,koradan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,novel,dim_sg,pil,pilnem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,big_pl,shinti,shintidan,dan,infreq,1,nem,prod,infreq,4,0.4166666666666667,0.5036101551853349,original,0
375898,2025-03-03,1,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
375898,2025-03-03,1,,,,novel,dim_sg,shinti,shintinem,nem,freq,1,nem,prod,freq,4,0.4166666666666667,0.5036101551853349,original,1
519471,2025-03-03,2,,,,familiar,dim_pl,bal,berkonem,nem,freq,NA,nem,prod,novel,5,0.4166666666666667,0.5036101551853349,novel,1
519471,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.4166666666666667,0.5036101551853349,original,1
519471,2025-03-03,2,,,,familiar,dim_sg,berko,berkonem,nem,freq,1,nem,prod,freq,5,0.4166666666666667,0.5036101551853349,original,1
519471,2025-03-03,2,,,,novel,dim_sg,shinti,shininem,nem,freq,1,nem,prod,freq,5,0.4166666666666667,0.5036101551853349,original,1
519471,2025-03-03,2,,,,novel,dim_pl,pil,pilnem,nem,freq,NA,nem,prod,novel,5,0.4166666666666667,0.5036101551853349,novel,1
