Alpha,Beta,SemAlpha,ConfAlpha,spearman,kendall,mean_mse
0.2,0.6000000000000001,1,0.8,0.7062937062937064,0.48484848484848486,0.5795092203349901
0.2,0.7000000000000001,0.4,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.4950989486660247
0.2,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.5799306753998356
0.2,0.7000000000000001,0.7000000000000001,0.8,0.7062937062937064,0.48484848484848486,0.5484023309815131
0.2,0.7000000000000001,0.9,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.7222040608413963
0.2,0.7000000000000001,0.9,0.9,0.7062937062937064,0.48484848484848486,0.6295333741375323
0.2,0.7000000000000001,1,0.9,0.7062937062937064,0.48484848484848486,0.5679452715857053
0.2,0.8,0.9,1,0.7062937062937064,0.48484848484848486,0.7084721039002426
0.30000000000000004,0.2,0.5,0.5,0.7062937062937064,0.48484848484848486,0.25209614708466943
0.30000000000000004,0.30000000000000004,0.5,0.6000000000000001,0.7062937062937064,0.48484848484848486,0.3474021729866629
0.30000000000000004,0.30000000000000004,0.5,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.3293470468779045
0.30000000000000004,0.30000000000000004,0.5,1,0.7062937062937064,0.48484848484848486,0.31990838316362863
0.30000000000000004,0.30000000000000004,0.6000000000000001,0.9,0.7062937062937064,0.48484848484848486,0.33841994458874913
0.30000000000000004,0.30000000000000004,0.6000000000000001,1,0.7062937062937064,0.48484848484848486,0.3244271318567407
0.30000000000000004,0.30000000000000004,0.7000000000000001,0.8,0.7062937062937064,0.48484848484848486,0.34054002223010277
0.30000000000000004,0.30000000000000004,0.7000000000000001,0.9,0.7062937062937064,0.48484848484848486,0.31920559345675775
0.30000000000000004,0.30000000000000004,0.7000000000000001,1,0.7062937062937064,0.48484848484848486,0.3338290012172232
0.30000000000000004,0.30000000000000004,0.8,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.3635441700709667
0.30000000000000004,0.30000000000000004,0.8,0.8,0.7062937062937064,0.48484848484848486,0.35472326876575994
0.30000000000000004,0.30000000000000004,0.8,0.9,0.7062937062937064,0.48484848484848486,0.32116682430292776
0.30000000000000004,0.30000000000000004,0.9,0.8,0.7062937062937064,0.48484848484848486,0.36821808761115876
0.30000000000000004,0.30000000000000004,0.9,0.9,0.7062937062937064,0.48484848484848486,0.38847788484319595
0.30000000000000004,0.30000000000000004,1,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.435820178955465
0.30000000000000004,0.30000000000000004,1,0.8,0.7062937062937064,0.48484848484848486,0.3961689319467563
0.30000000000000004,0.30000000000000004,1,1,0.7062937062937064,0.48484848484848486,0.3699245830898197
0.30000000000000004,0.4,0.5,0.9,0.7062937062937064,0.48484848484848486,0.4223456361098389
0.30000000000000004,0.4,0.6000000000000001,0.9,0.7062937062937064,0.48484848484848486,0.4208575780045796
0.30000000000000004,0.4,0.6000000000000001,1,0.7062937062937064,0.48484848484848486,0.38507577336010607
0.30000000000000004,0.4,0.8,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.54215546835446
0.30000000000000004,0.5,0.9,1,0.7062937062937064,0.48484848484848486,0.620835192684224
0.4,0.2,0.5,0.6000000000000001,0.7062937062937064,0.48484848484848486,0.34495481842740866
0.4,0.2,0.6000000000000001,0.7000000000000001,0.7062937062937064,0.48484848484848486,0.33444978002124093
0.4,0.2,0.6000000000000001,0.8,0.7062937062937064,0.48484848484848486,0.3100359991111743
0.4,0.2,0.6000000000000001,1,0.7062937062937064,0.48484848484848486,0.30917359727746396
0.4,0.2,0.7000000000000001,0.5,0.7062937062937064,0.48484848484848486,0.3648698304450148
0.4,0.2,0.7000000000000001,0.6000000000000001,0.7062937062937064,0.48484848484848486,0.3385237155750585
0.4,0.2,0.7000000000000001,0.8,0.7062937062937064,0.48484848484848486,0.3176820302726514
0.4,0.2,0.7000000000000001,0.9,0.7062937062937064,0.48484848484848486,0.323752111306834
0.4,0.2,0.8,0.9,0.7062937062937064,0.48484848484848486,0.31293269301703536
0.4,0.2,0.9,0.8,0.7062937062937064,0.48484848484848486,0.3314550203128438
0.4,0.2,0.9,0.9,0.7062937062937064,0.48484848484848486,0.33671020588586265
0.4,0.2,0.9,1,0.7062937062937064,0.48484848484848486,0.3233775738418638
0.4,0.2,1,0.8,0.7062937062937064,0.48484848484848486,0.3569622199135255
0.4,0.2,1,0.9,0.7062937062937064,0.48484848484848486,0.32667121860789666
0.4,0.2,1,1,0.7062937062937064,0.48484848484848486,0.33178954029845487
0.5,0.2,1,0.9,0.7062937062937064,0.48484848484848486,0.3806062750286121
0.6000000000000001,0.1,0.9,0.6000000000000001,0.7062937062937064,0.48484848484848486,0.31836641802727406
0.1,0.1,0.8,0.4,0.6993006993006995,0.5454545454545454,0.2632730806698163
0.1,0.1,1,0.5,0.6993006993006995,0.5454545454545454,0.28415454556854114
0.1,0.2,0.4,0.2,0.6993006993006995,0.5454545454545454,0.26295113032368106
0.1,0.2,0.4,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.23757203316756073
0.1,0.2,0.4,0.4,0.6993006993006995,0.5454545454545454,0.2114434573138819
0.1,0.2,0.5,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.2637906421055926
0.1,0.2,0.5,0.4,0.6993006993006995,0.5454545454545454,0.25115113206388673
0.1,0.2,0.6000000000000001,0.4,0.6993006993006995,0.5454545454545454,0.25988639641847
0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.22613938283751184
0.2,0.1,0.8,0.4,0.6993006993006995,0.5454545454545454,0.27218528817566556
0.2,0.1,0.8,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.2330698686220206
0.2,0.1,0.9,0.5,0.6993006993006995,0.5454545454545454,0.2696813443237942
0.2,0.1,0.9,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.24920084406685158
0.2,0.1,0.9,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.23959057830891445
0.2,0.1,0.9,0.8,0.6993006993006995,0.5454545454545454,0.24059483994231903
0.2,0.1,1,0.5,0.6993006993006995,0.5454545454545454,0.27902562877450904
0.2,0.1,1,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.2700587023451415
0.2,0.1,1,0.8,0.6993006993006995,0.5454545454545454,0.24778377078899874
0.2,0.1,1,0.9,0.6993006993006995,0.5454545454545454,0.2401509213758309
0.2,0.2,0.4,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.25500410335415846
0.2,0.2,0.5,0.5,0.6993006993006995,0.5454545454545454,0.2675118193111777
0.2,0.7000000000000001,0.30000000000000004,0.5,0.6993006993006995,0.5454545454545454,0.44145629347222953
0.2,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.44593317919319014
0.2,0.8,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.535954445294845
0.2,0.9,0.4,0.4,0.6993006993006995,0.5454545454545454,0.6097084675616432
0.2,0.9,0.4,0.5,0.6993006993006995,0.5454545454545454,0.6263191952980987
0.2,0.9,0.5,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.5995346908019508
0.2,0.9,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.6490963055203514
0.2,0.9,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.6337888120732939
0.2,0.9,0.9,1,0.6993006993006995,0.5454545454545454,0.672680055928741
0.2,1,0.4,0.5,0.6993006993006995,0.5454545454545454,0.6616158843603214
0.2,1,0.5,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.6908248908108602
0.2,1,0.5,0.8,0.6993006993006995,0.5454545454545454,0.70523184776305
0.2,1,0.7000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.7591444686751843
0.2,1,0.8,0.9,0.6993006993006995,0.5454545454545454,0.8749258713844146
0.2,1,0.9,1,0.6993006993006995,0.5454545454545454,0.8228678440301046
0.2,1,1,1,0.6993006993006995,0.5454545454545454,0.8224679895100941
0.30000000000000004,0.1,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.2195377488022039
0.30000000000000004,0.1,0.7000000000000001,0.4,0.6993006993006995,0.5454545454545454,0.26311215712302083
0.30000000000000004,0.1,0.7000000000000001,0.5,0.6993006993006995,0.5454545454545454,0.25242695683197613
0.30000000000000004,0.1,0.7000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.21833934263411794
0.30000000000000004,0.1,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.22536773729765816
0.30000000000000004,0.1,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.20357726263947387
0.30000000000000004,0.1,0.8,0.5,0.6993006993006995,0.5454545454545454,0.25310848298549415
0.30000000000000004,0.1,0.8,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.24432374312978647
0.30000000000000004,0.1,0.8,0.8,0.6993006993006995,0.5454545454545454,0.22483874444228624
0.30000000000000004,0.1,0.8,0.9,0.6993006993006995,0.5454545454545454,0.22115451341852474
0.30000000000000004,0.1,0.8,1,0.6993006993006995,0.5454545454545454,0.20777174702737602
0.30000000000000004,0.1,0.9,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.25736978283755346
0.30000000000000004,0.1,0.9,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.2655912910336464
0.30000000000000004,0.1,0.9,0.8,0.6993006993006995,0.5454545454545454,0.23712782210738387
0.30000000000000004,0.1,0.9,0.9,0.6993006993006995,0.5454545454545454,0.22555275219421245
0.30000000000000004,0.1,0.9,1,0.6993006993006995,0.5454545454545454,0.207171823117143
0.30000000000000004,0.1,1,0.8,0.6993006993006995,0.5454545454545454,0.24843102890731025
0.30000000000000004,0.1,1,0.9,0.6993006993006995,0.5454545454545454,0.23153314783776316
0.30000000000000004,0.1,1,1,0.6993006993006995,0.5454545454545454,0.2401755755651916
0.30000000000000004,0.5,0.5,0.8,0.6993006993006995,0.5454545454545454,0.45911850243067703
0.30000000000000004,0.5,0.5,0.9,0.6993006993006995,0.5454545454545454,0.4800863877066081
0.30000000000000004,0.5,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.4683719157788132
0.30000000000000004,0.5,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.45469541200940533
0.30000000000000004,0.5,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,0.4424702635313574
0.30000000000000004,0.5,0.8,1,0.6993006993006995,0.5454545454545454,0.5166883893694915
0.30000000000000004,0.6000000000000001,0.1,0.2,0.6993006993006995,0.5454545454545454,0.5833436284885792
0.30000000000000004,0.6000000000000001,0.5,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.616077569500583
0.30000000000000004,0.6000000000000001,0.5,0.8,0.6993006993006995,0.5454545454545454,0.6066658339324907
0.30000000000000004,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.6018110213026285
0.30000000000000004,0.6000000000000001,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.5772410381056315
0.30000000000000004,0.6000000000000001,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.5585903262639713
0.30000000000000004,0.6000000000000001,0.8,0.8,0.6993006993006995,0.5454545454545454,0.6787304918668804
0.30000000000000004,0.6000000000000001,0.8,1,0.6993006993006995,0.5454545454545454,0.6251468694942812
0.30000000000000004,0.7000000000000001,0.30000000000000004,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.6314900083000498
0.30000000000000004,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.6076723560196363
0.30000000000000004,0.7000000000000001,0.4,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.6320520339755902
0.30000000000000004,0.7000000000000001,0.5,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.6365276182710093
0.30000000000000004,0.7000000000000001,0.5,0.8,0.6993006993006995,0.5454545454545454,0.6890040559823745
0.30000000000000004,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.760206472876037
0.30000000000000004,0.7000000000000001,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.6924564650171071
0.30000000000000004,0.7000000000000001,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.7170824415161472
0.30000000000000004,0.7000000000000001,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.7212376906626784
0.30000000000000004,0.7000000000000001,0.8,0.8,0.6993006993006995,0.5454545454545454,0.7425049024033239
0.30000000000000004,0.7000000000000001,0.8,1,0.6993006993006995,0.5454545454545454,0.7272069464908049
0.30000000000000004,0.7000000000000001,0.9,1,0.6993006993006995,0.5454545454545454,0.7444933810532569
0.30000000000000004,0.8,0.1,0.2,0.6993006993006995,0.5454545454545454,0.7640217677350305
0.30000000000000004,0.8,0.5,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.7920056291188361
0.30000000000000004,0.8,0.5,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.7472842896275983
0.30000000000000004,0.8,0.5,0.9,0.6993006993006995,0.5454545454545454,0.7924004404106333
0.30000000000000004,0.8,0.5,1,0.6993006993006995,0.5454545454545454,0.7597911481533984
0.30000000000000004,0.8,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.7949578230088732
0.30000000000000004,0.8,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,0.7765066466507748
0.30000000000000004,0.8,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.9177851912725707
0.30000000000000004,0.8,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.8652050739990149
0.30000000000000004,0.8,0.8,0.8,0.6993006993006995,0.5454545454545454,0.8635630637033228
0.30000000000000004,0.8,0.8,1,0.6993006993006995,0.5454545454545454,0.8396185083086396
0.30000000000000004,0.8,0.9,1,0.6993006993006995,0.5454545454545454,0.9350004083413938
0.30000000000000004,0.9,0.2,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.8022783554192524
0.30000000000000004,0.9,0.30000000000000004,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.7896395426203938
0.30000000000000004,0.9,0.4,0.5,0.6993006993006995,0.5454545454545454,0.8693751174010779
0.30000000000000004,0.9,0.4,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.835358549932442
0.30000000000000004,0.9,0.4,0.8,0.6993006993006995,0.5454545454545454,0.829939874181942
0.30000000000000004,0.9,0.5,0.5,0.6993006993006995,0.5454545454545454,0.9244659571581211
0.30000000000000004,0.9,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.8809826103724729
0.30000000000000004,0.9,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.9122827083508301
0.30000000000000004,0.9,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.9742145986948277
0.30000000000000004,0.9,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.9660119447649117
0.30000000000000004,1,0.1,0.2,0.6993006993006995,0.5454545454545454,0.8580902977201111
0.30000000000000004,1,0.4,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.9596731568641749
0.30000000000000004,1,0.4,0.8,0.6993006993006995,0.5454545454545454,0.9222456825886752
0.30000000000000004,1,0.4,0.9,0.6993006993006995,0.5454545454545454,0.899841324449888
0.30000000000000004,1,0.5,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.9536780340060917
0.30000000000000004,1,0.5,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.9571842292987658
0.30000000000000004,1,0.5,0.8,0.6993006993006995,0.5454545454545454,0.9580988390013652
0.30000000000000004,1,0.5,0.9,0.6993006993006995,0.5454545454545454,0.9611841121084576
0.30000000000000004,1,0.6000000000000001,0.6000000000000001,0.6993006993006995,0.5454545454545454,1.0686090744055519
0.30000000000000004,1,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,1.0360809270985012
0.30000000000000004,1,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.0146302013926771
0.30000000000000004,1,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,1.0107998542073895
0.30000000000000004,1,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,1.0393053277121524
0.30000000000000004,1,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,1.1610192797185523
0.30000000000000004,1,0.8,0.9,0.6993006993006995,0.5454545454545454,1.1789208107344618
0.30000000000000004,1,0.8,1,0.6993006993006995,0.5454545454545454,1.1669246052358444
0.30000000000000004,1,0.9,0.9,0.6993006993006995,0.5454545454545454,1.242278055073531
0.4,0.1,0.6000000000000001,0.4,0.6993006993006995,0.5454545454545454,0.2780746589088766
0.4,0.1,0.7000000000000001,0.4,0.6993006993006995,0.5454545454545454,0.27756619851684605
0.4,0.1,0.8,0.5,0.6993006993006995,0.5454545454545454,0.2765431573052255
0.4,0.1,0.8,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.25706471414157034
0.4,0.1,0.8,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.25563635894453346
0.4,0.1,0.9,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.26614450059628664
0.4,0.30000000000000004,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,0.3750267282231022
0.4,0.4,0.2,0.4,0.6993006993006995,0.5454545454545454,0.49694972757090594
0.4,0.4,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.477553111105021
0.4,0.4,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.5087476077994068
0.4,0.4,0.9,0.9,0.6993006993006995,0.5454545454545454,0.5241781965059641
0.4,0.4,0.9,1,0.6993006993006995,0.5454545454545454,0.5626428722023815
0.4,0.5,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.6319785039672411
0.4,0.5,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,0.6493201177614366
0.4,0.5,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.621810332970499
0.4,0.5,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.6303737997512758
0.4,0.5,0.8,0.8,0.6993006993006995,0.5454545454545454,0.6798823671860307
0.4,0.5,0.8,0.9,0.6993006993006995,0.5454545454545454,0.6585647482568057
0.4,0.5,0.9,1,0.6993006993006995,0.5454545454545454,0.6583405703265482
0.4,0.6000000000000001,0.4,0.8,0.6993006993006995,0.5454545454545454,0.6712095204075802
0.4,0.6000000000000001,0.4,0.9,0.6993006993006995,0.5454545454545454,0.7015317452010497
0.4,0.6000000000000001,0.4,1,0.6993006993006995,0.5454545454545454,0.7229445125970015
0.4,0.6000000000000001,0.5,0.8,0.6993006993006995,0.5454545454545454,0.7480348376273152
0.4,0.6000000000000001,0.5,1,0.6993006993006995,0.5454545454545454,0.7274589653935726
0.4,0.6000000000000001,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.7781802319690888
0.4,0.6000000000000001,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.7185690344354239
0.4,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.806978298627779
0.4,0.6000000000000001,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.7592059164766358
0.4,0.6000000000000001,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.7794773493813785
0.4,0.6000000000000001,0.8,0.8,0.6993006993006995,0.5454545454545454,0.8324807255840869
0.4,0.6000000000000001,0.9,1,0.6993006993006995,0.5454545454545454,0.7992519940219285
0.4,0.7000000000000001,0.4,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.8550321830104647
0.4,0.7000000000000001,0.5,0.7000000000000001,0.6993006993006995,0.5454545454545454,0.8801638364935017
0.4,0.7000000000000001,0.5,0.8,0.6993006993006995,0.5454545454545454,0.8410519540596176
0.4,0.7000000000000001,0.5,0.9,0.6993006993006995,0.5454545454545454,0.89113014287978
0.4,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.978792083635586
0.4,0.7000000000000001,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.8542715407706591
0.4,0.7000000000000001,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,0.9449625001210877
0.4,0.7000000000000001,0.8,0.9,0.6993006993006995,0.5454545454545454,0.9668420155596804
0.4,0.7000000000000001,0.8,1,0.6993006993006995,0.5454545454545454,0.9889379818307554
0.4,0.7000000000000001,0.9,1,0.6993006993006995,0.5454545454545454,0.9475287108067283
0.4,0.8,0.4,0.9,0.6993006993006995,0.5454545454545454,0.9253467809621928
0.4,0.8,0.4,1,0.6993006993006995,0.5454545454545454,0.991654957318824
0.4,0.8,0.5,0.8,0.6993006993006995,0.5454545454545454,0.942366183424187
0.4,0.8,0.5,1,0.6993006993006995,0.5454545454545454,0.9753379855197156
0.4,0.8,0.6000000000000001,0.6000000000000001,0.6993006993006995,0.5454545454545454,1.0405119337934616
0.4,0.8,0.6000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.0543810444812312
0.4,0.8,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,0.998332942289787
0.4,0.8,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.1209611629547918
0.4,0.8,0.8,0.8,0.6993006993006995,0.5454545454545454,1.2122072531232362
0.4,0.8,0.8,1,0.6993006993006995,0.5454545454545454,1.235964986116021
0.4,0.8,1,1,0.6993006993006995,0.5454545454545454,1.3064882260989523
0.4,0.9,0.4,0.8,0.6993006993006995,0.5454545454545454,1.0918790978621795
0.4,0.9,0.5,1,0.6993006993006995,0.5454545454545454,1.1289691239796777
0.4,0.9,0.6000000000000001,0.6000000000000001,0.6993006993006995,0.5454545454545454,1.2735726020417724
0.4,0.9,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,1.1441625647745401
0.4,0.9,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.2413823819980132
0.4,0.9,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,1.2213233097578977
0.4,0.9,0.8,1,0.6993006993006995,0.5454545454545454,1.3607428146133667
0.4,0.9,0.9,1,0.6993006993006995,0.5454545454545454,1.3933336576591098
0.4,1,0.4,0.9,0.6993006993006995,0.5454545454545454,1.1992867790090558
0.4,1,0.5,0.7000000000000001,0.6993006993006995,0.5454545454545454,1.2707075529531584
0.4,1,0.6000000000000001,0.7000000000000001,0.6993006993006995,0.5454545454545454,1.3430486118091123
0.4,1,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,1.4467598154754824
0.4,1,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,1.548976351164631
0.4,1,0.8,0.9,0.6993006993006995,0.5454545454545454,1.6192908321335107
0.4,1,0.8,1,0.6993006993006995,0.5454545454545454,1.4447245760145198
0.4,1,0.9,1,0.6993006993006995,0.5454545454545454,1.5722921011280426
0.5,0.4,0.1,0.2,0.6993006993006995,0.5454545454545454,0.737785776565032
0.5,0.4,0.8,1,0.6993006993006995,0.5454545454545454,0.6421445926020982
0.5,0.4,0.9,0.9,0.6993006993006995,0.5454545454545454,0.7009921586035557
0.5,0.5,0.5,0.9,0.6993006993006995,0.5454545454545454,0.7189760680744898
0.5,0.5,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,0.7422870415127281
0.5,0.5,0.7000000000000001,0.9,0.6993006993006995,0.5454545454545454,0.7964198825640993
0.5,0.5,0.8,0.8,0.6993006993006995,0.5454545454545454,0.7921659382934316
0.5,0.5,0.8,0.9,0.6993006993006995,0.5454545454545454,0.8133317926958001
0.5,0.5,0.8,1,0.6993006993006995,0.5454545454545454,0.7831944943006871
0.5,0.5,0.9,1,0.6993006993006995,0.5454545454545454,0.8338811364152146
0.5,0.6000000000000001,0.2,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.8754928873282306
0.5,0.6000000000000001,0.8,0.9,0.6993006993006995,0.5454545454545454,1.1576505424583663
0.5,0.6000000000000001,0.9,1,0.6993006993006995,0.5454545454545454,1.0675717406484329
0.5,0.6000000000000001,1,1,0.6993006993006995,0.5454545454545454,1.0478533871727465
0.5,0.7000000000000001,0.2,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.964688510083548
0.5,0.7000000000000001,0.5,0.8,0.6993006993006995,0.5454545454545454,1.0605074789415987
0.5,0.7000000000000001,0.6000000000000001,0.9,0.6993006993006995,0.5454545454545454,1.1175718984482765
0.5,0.7000000000000001,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.145372217991898
0.5,0.7000000000000001,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,1.1864258884583156
0.5,0.7000000000000001,0.8,0.8,0.6993006993006995,0.5454545454545454,1.1608220423926436
0.5,0.7000000000000001,0.8,0.9,0.6993006993006995,0.5454545454545454,1.2093333497258822
0.5,0.7000000000000001,0.8,1,0.6993006993006995,0.5454545454545454,1.1919770282628765
0.5,0.7000000000000001,1,1,0.6993006993006995,0.5454545454545454,1.3417529700645718
0.5,0.8,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,1.36771695210911
0.5,0.8,0.8,0.8,0.6993006993006995,0.5454545454545454,1.4040004485444981
0.5,0.8,0.8,0.9,0.6993006993006995,0.5454545454545454,1.4142596016141165
0.5,0.8,0.9,1,0.6993006993006995,0.5454545454545454,1.4054538658271647
0.5,0.9,0.4,0.7000000000000001,0.6993006993006995,0.5454545454545454,1.143081500030575
0.5,0.9,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,1.4631861454698203
0.5,0.9,0.9,0.8,0.6993006993006995,0.5454545454545454,1.7878844213482503
0.5,0.9,0.9,1,0.6993006993006995,0.5454545454545454,1.8017400839285866
0.5,1,0.2,0.4,0.6993006993006995,0.5454545454545454,1.2999653250696532
0.5,1,0.6000000000000001,1,0.6993006993006995,0.5454545454545454,1.626325148272752
0.5,1,0.7000000000000001,0.8,0.6993006993006995,0.5454545454545454,1.8028165757877803
0.5,1,0.7000000000000001,1,0.6993006993006995,0.5454545454545454,1.7779850677108597
0.5,1,0.8,1,0.6993006993006995,0.5454545454545454,1.950046882305404
0.5,1,0.9,1,0.6993006993006995,0.5454545454545454,2.129432320998499
0.5,1,1,0.9,0.6993006993006995,0.5454545454545454,2.1376592471911167
0.6000000000000001,0.30000000000000004,0.1,0.2,0.6993006993006995,0.5454545454545454,0.7235260914632746
0.6000000000000001,0.30000000000000004,0.1,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.6525444097412558
0.6000000000000001,0.30000000000000004,0.2,0.30000000000000004,0.6993006993006995,0.5454545454545454,0.61730858520313
0.6000000000000001,0.30000000000000004,0.30000000000000004,0.5,0.6993006993006995,0.5454545454545454,0.5695204997770889
0.6000000000000001,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.6993006993006995,0.5454545454545454,0.5556012296356035
0.6000000000000001,0.30000000000000004,0.5,1,0.6993006993006995,0.5454545454545454,0.5406228769128025
0.6000000000000001,0.4,0.2,0.4,0.6993006993006995,0.5454545454545454,0.70673757734354
0.6000000000000001,0.4,1,1,0.6993006993006995,0.5454545454545454,0.7774719590542599
0.6000000000000001,0.5,0.1,0.2,0.6993006993006995,0.5454545454545454,1.0237561342115091
0.6000000000000001,0.5,0.9,1,0.6993006993006995,0.5454545454545454,1.0119006305767777
0.6000000000000001,0.6000000000000001,0.2,0.30000000000000004,0.6993006993006995,0.5454545454545454,1.0578347470459013
0.6000000000000001,0.7000000000000001,0.9,1,0.6993006993006995,0.5454545454545454,1.551500236932252
0.6000000000000001,0.8,0.9,0.9,0.6993006993006995,0.5454545454545454,1.71527727493525
0.6000000000000001,0.9,0.1,1,0.6993006993006995,0.5454545454545454,1.3238412913245532
