participant,date,condition,age,native_lang,other_langs,prod_stem,prod_suffix,prod_condition,prod_resp
757339,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
757339,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
757339,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
757339,3/3/2025,4,,,,mero,dim_pl,novel,merosil
757339,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
757339,3/3/2025,4,,,,mero,dim_pl,novel,merosil
757339,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
757339,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
757339,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
757339,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
757339,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
814040,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
814040,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
814040,3/3/2025,6,,,,kora,dim_pl,familiar,koranem
814040,3/3/2025,6,,,,berko,dim_pl,familiar,berkoshoon
814040,3/3/2025,6,,,,mero,dim_pl,novel,meronem
814040,3/3/2025,6,,,,shinti,dim_pl,novel,shintishoon
814040,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
814040,3/3/2025,6,,,,kora,dim_pl,familiar,korashoon
814040,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
814040,3/3/2025,6,,,,pil,dim_pl,novel,pilshoon
814040,3/3/2025,6,,,,mero,dim_pl,novel,meronem
814040,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
814040,3/3/2025,6,,,,mero,dim_pl,novel,merkonem
814040,3/3/2025,6,,,,pil,dim_pl,novel,pilshoon
814040,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
814040,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
814040,3/3/2025,6,,,,kora,dim_pl,familiar,koranem
814040,3/3/2025,6,,,,shinti,dim_pl,novel,shintishoon
814040,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
814040,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
814040,3/3/2025,6,,,,kora,dim_pl,familiar,korshoon
814040,3/3/2025,6,,,,shinti,dim_pl,novel,shintishoon
814040,3/3/2025,6,,,,bal,dim_pl,familiar,balinem
814040,3/3/2025,6,,,,mero,dim_pl,novel,meronem
375011,3/3/2025,5,,,,berko,dim_pl,familiar,berko
375011,3/3/2025,5,,,,kora,dim_pl,familiar,korasill
375011,3/3/2025,5,,,,mero,dim_pl,novel,mero
375011,3/3/2025,5,,,,shinti,dim_pl,novel,shinti
375011,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
375011,3/3/2025,5,,,,pil,dim_pl,novel,pil
375011,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
375011,3/3/2025,5,,,,pil,dim_pl,novel,pilsill
375011,3/3/2025,5,,,,shinti,dim_pl,novel,shintisill
375011,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
375011,3/3/2025,5,,,,kora,dim_pl,familiar,korasill
375011,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
375011,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
375011,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
375011,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
375011,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
375011,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
375011,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
375011,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
375011,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
375011,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
375011,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
375011,3/3/2025,5,,,,mero,dim_pl,novel,merosill
375011,3/3/2025,5,,,,pil,dim_pl,novel,pilshill
291576,3/3/2025,1,,,,pil,dim_pl,novel,
291576,3/3/2025,1,,,,kora,dim_pl,familiar,
291576,3/3/2025,1,,,,shinti,dim_pl,novel,
291576,3/3/2025,1,,,,mero,dim_pl,novel,
291576,3/3/2025,1,,,,berko,dim_pl,familiar,
291576,3/3/2025,1,,,,bal,dim_pl,familiar,
291576,3/3/2025,1,,,,berko,dim_pl,familiar,
291576,3/3/2025,1,,,,kora,dim_pl,familiar,
291576,3/3/2025,1,,,,shinti,dim_pl,novel,
291576,3/3/2025,1,,,,mero,dim_pl,novel,
291576,3/3/2025,1,,,,pil,dim_pl,novel,
291576,3/3/2025,1,,,,bal,dim_pl,familiar,
291576,3/3/2025,1,,,,pil,dim_pl,novel,
291576,3/3/2025,1,,,,berko,dim_pl,familiar,
291576,3/3/2025,1,,,,bal,dim_pl,familiar,
291576,3/3/2025,1,,,,kora,dim_pl,familiar,
291576,3/3/2025,1,,,,shinti,dim_pl,novel,
291576,3/3/2025,1,,,,mero,dim_pl,novel,
291576,3/3/2025,1,,,,kora,dim_pl,familiar,
291576,3/3/2025,1,,,,mero,dim_pl,novel,
291576,3/3/2025,1,,,,shinti,dim_pl,novel,
291576,3/3/2025,1,,,,bal,dim_pl,familiar,
291576,3/3/2025,1,,,,pil,dim_pl,novel,
291576,3/3/2025,1,,,,berko,dim_pl,familiar,
323058,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
323058,3/3/2025,2,,,,bal,dim_pl,familiar,balshoon
323058,3/3/2025,2,,,,shinti,dim_pl,novel,shintishoon
323058,3/3/2025,2,,,,mero,dim_pl,novel,meroshoon
323058,3/3/2025,2,,,,kora,dim_pl,familiar,korashoon
323058,3/3/2025,2,,,,pil,dim_pl,novel,pilshoon
323058,3/3/2025,2,,,,pil,dim_pl,novel,pilshoon
323058,3/3/2025,2,,,,kora,dim_pl,familiar,korashoon
323058,3/3/2025,2,,,,shinti,dim_pl,novel,shintishoon
323058,3/3/2025,2,,,,bal,dim_pl,familiar,balshoon
323058,3/3/2025,2,,,,mero,dim_pl,novel,meroshoon
323058,3/3/2025,2,,,,berko,dim_pl,familiar,berkoshoon
323058,3/3/2025,2,,,,berko,dim_pl,familiar,berkoshoon
323058,3/3/2025,2,,,,mero,dim_pl,novel,meroshoon
323058,3/3/2025,2,,,,shinti,dim_pl,novel,shintishoon
323058,3/3/2025,2,,,,kora,dim_pl,familiar,korashoon
323058,3/3/2025,2,,,,pil,dim_pl,novel,pilshoon
323058,3/3/2025,2,,,,bal,dim_pl,familiar,balshoon
323058,3/3/2025,2,,,,berko,dim_pl,familiar,berkoshoon
323058,3/3/2025,2,,,,shinti,dim_pl,novel,shintishoon
323058,3/3/2025,2,,,,mero,dim_pl,novel,meroshoon
323058,3/3/2025,2,,,,kora,dim_pl,familiar,korashoon
323058,3/3/2025,2,,,,bal,dim_pl,familiar,balshoon
323058,3/3/2025,2,,,,pil,dim_pl,novel,pilshoon
706413,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
706413,3/3/2025,6,,,,mero,dim_pl,novel,meronem
706413,3/3/2025,6,,,,kora,dim_pl,familiar,koranem
706413,3/3/2025,6,,,,berko,dim_pl,familiar,berkosil
706413,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
706413,3/3/2025,6,,,,pil,dim_pl,novel,pilanem
706413,3/3/2025,6,,,,mero,dim_pl,novel,meronem
706413,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
706413,3/3/2025,6,,,,berko,dim_pl,familiar,berkosil
706413,3/3/2025,6,,,,bal,dim_pl,familiar,balsil
706413,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
706413,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
706413,3/3/2025,6,,,,bal,dim_pl,familiar,
706413,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
706413,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
706413,3/3/2025,6,,,,berko,dim_pl,familiar,berkosil
706413,3/3/2025,6,,,,mero,dim_pl,novel,
706413,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
706413,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
706413,3/3/2025,6,,,,berko,dim_pl,familiar,berkosil
706413,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
706413,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
706413,3/3/2025,6,,,,mero,dim_pl,novel,meronem
706413,3/3/2025,6,,,,bal,dim_pl,familiar,balsil
980703,3/3/2025,3,,,,shinti,dim_pl,novel,
980703,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
980703,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
980703,3/3/2025,3,,,,mero,dim_pl,novel,merodan
980703,3/3/2025,3,,,,kora,dim_pl,familiar,
980703,3/3/2025,3,,,,pil,dim_pl,novel,
980703,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
980703,3/3/2025,3,,,,pil,dim_pl,novel,pilsoon
980703,3/3/2025,3,,,,mero,dim_pl,novel,merodan
980703,3/3/2025,3,,,,shinti,dim_pl,novel,shintil
980703,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
980703,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
980703,3/3/2025,3,,,,shinti,dim_pl,novel,
980703,3/3/2025,3,,,,berko,dim_pl,familiar,
980703,3/3/2025,3,,,,mero,dim_pl,novel,merodan
980703,3/3/2025,3,,,,kora,dim_pl,familiar,
980703,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
980703,3/3/2025,3,,,,pil,dim_pl,novel,
980703,3/3/2025,3,,,,mero,dim_pl,novel,
980703,3/3/2025,3,,,,bal,dim_pl,familiar,
980703,3/3/2025,3,,,,berko,dim_pl,familiar,
980703,3/3/2025,3,,,,shinti,dim_pl,novel,
980703,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
980703,3/3/2025,3,,,,pil,dim_pl,novel,
937555,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
937555,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
937555,3/3/2025,5,,,,bal,dim_pl,familiar,balashoon
937555,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
937555,3/3/2025,5,,,,pil,dim_pl,novel,pilosil
937555,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
937555,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
937555,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
937555,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
937555,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
937555,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
937555,3/3/2025,5,,,,mero,dim_pl,novel,merosil
937555,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
937555,3/3/2025,5,,,,mero,dim_pl,novel,merosil
937555,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
937555,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
937555,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
937555,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
937555,3/3/2025,5,,,,mero,dim_pl,novel,merosil
937555,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
937555,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
937555,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
937555,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
937555,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
549825,3/3/2025,1,,,,shinti,dim_pl,novel,
549825,3/3/2025,1,,,,mero,dim_pl,novel,
549825,3/3/2025,1,,,,bal,dim_pl,familiar,
549825,3/3/2025,1,,,,kora,dim_pl,familiar,
549825,3/3/2025,1,,,,berko,dim_pl,familiar,
549825,3/3/2025,1,,,,pil,dim_pl,novel,
549825,3/3/2025,1,,,,kora,dim_pl,familiar,
549825,3/3/2025,1,,,,pil,dim_pl,novel,
549825,3/3/2025,1,,,,shinti,dim_pl,novel,
549825,3/3/2025,1,,,,mero,dim_pl,novel,
549825,3/3/2025,1,,,,berko,dim_pl,familiar,
549825,3/3/2025,1,,,,bal,dim_pl,familiar,
549825,3/3/2025,1,,,,pil,dim_pl,novel,
549825,3/3/2025,1,,,,berko,dim_pl,familiar,
549825,3/3/2025,1,,,,bal,dim_pl,familiar,
549825,3/3/2025,1,,,,kora,dim_pl,familiar,
549825,3/3/2025,1,,,,shinti,dim_pl,novel,
549825,3/3/2025,1,,,,mero,dim_pl,novel,
549825,3/3/2025,1,,,,kora,dim_pl,familiar,
549825,3/3/2025,1,,,,bal,dim_pl,familiar,
549825,3/3/2025,1,,,,shinti,dim_pl,novel,
549825,3/3/2025,1,,,,pil,dim_pl,novel,
549825,3/3/2025,1,,,,berko,dim_pl,familiar,
549825,3/3/2025,1,,,,mero,dim_pl,novel,
317268,3/3/2025,2,,,,mero,dim_pl,novel,
317268,3/3/2025,2,,,,bal,dim_pl,familiar,
317268,3/3/2025,2,,,,shinti,dim_pl,novel,
317268,3/3/2025,2,,,,pil,dim_pl,novel,
317268,3/3/2025,2,,,,berko,dim_pl,familiar,
317268,3/3/2025,2,,,,kora,dim_pl,familiar,
317268,3/3/2025,2,,,,pil,dim_pl,novel,
317268,3/3/2025,2,,,,bal,dim_pl,familiar,
317268,3/3/2025,2,,,,mero,dim_pl,novel,
317268,3/3/2025,2,,,,kora,dim_pl,familiar,
317268,3/3/2025,2,,,,berko,dim_pl,familiar,
317268,3/3/2025,2,,,,shinti,dim_pl,novel,
317268,3/3/2025,2,,,,pil,dim_pl,novel,
317268,3/3/2025,2,,,,mero,dim_pl,novel,
317268,3/3/2025,2,,,,shinti,dim_pl,novel,
317268,3/3/2025,2,,,,kora,dim_pl,familiar,
317268,3/3/2025,2,,,,bal,dim_pl,familiar,
317268,3/3/2025,2,,,,berko,dim_pl,familiar,
317268,3/3/2025,2,,,,mero,dim_pl,novel,
317268,3/3/2025,2,,,,bal,dim_pl,familiar,
317268,3/3/2025,2,,,,kora,dim_pl,familiar,
317268,3/3/2025,2,,,,pil,dim_pl,novel,
317268,3/3/2025,2,,,,shinti,dim_pl,novel,
317268,3/3/2025,2,,,,berko,dim_pl,familiar,
39146,3/3/2025,4,,,,berko,dim_pl,familiar,berkoshon
39146,3/3/2025,4,,,,kora,dim_pl,familiar,koroshoon
39146,3/3/2025,4,,,,mero,dim_pl,novel,meroshoon
39146,3/3/2025,4,,,,shinti,dim_pl,novel,shitntiso
39146,3/3/2025,4,,,,bal,dim_pl,familiar,balnem
39146,3/3/2025,4,,,,pil,dim_pl,novel,pilshoon
39146,3/3/2025,4,,,,kora,dim_pl,familiar,korashoon
39146,3/3/2025,4,,,,shinti,dim_pl,novel,
39146,3/3/2025,4,,,,berko,dim_pl,familiar,berkonem
39146,3/3/2025,4,,,,mero,dim_pl,novel,meronem
39146,3/3/2025,4,,,,bal,dim_pl,familiar,
39146,3/3/2025,4,,,,pil,dim_pl,novel,
39146,3/3/2025,4,,,,pil,dim_pl,novel,pilnem
39146,3/3/2025,4,,,,berko,dim_pl,familiar,
39146,3/3/2025,4,,,,mero,dim_pl,novel,
39146,3/3/2025,4,,,,bal,dim_pl,familiar,balinem
39146,3/3/2025,4,,,,kora,dim_pl,familiar,
39146,3/3/2025,4,,,,shinti,dim_pl,novel,
39146,3/3/2025,4,,,,berko,dim_pl,familiar,
39146,3/3/2025,4,,,,pil,dim_pl,novel,
39146,3/3/2025,4,,,,bal,dim_pl,familiar,
39146,3/3/2025,4,,,,mero,dim_pl,novel,
39146,3/3/2025,4,,,,kora,dim_pl,familiar,koranem
39146,3/3/2025,4,,,,shinti,dim_pl,novel,
835778,3/3/2025,2,,,,shinti,dim_pl,novel,shintidan
835778,3/3/2025,2,,,,pil,dim_pl,novel,pilsil
835778,3/3/2025,2,,,,mero,dim_pl,novel,merosil
835778,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
835778,3/3/2025,2,,,,bal,dim_pl,familiar,baldasil
835778,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
835778,3/3/2025,2,,,,bal,dim_pl,familiar,
835778,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
835778,3/3/2025,2,,,,shinti,dim_pl,novel,shintinem
835778,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
835778,3/3/2025,2,,,,mero,dim_pl,novel,meronem
835778,3/3/2025,2,,,,pil,dim_pl,novel,pilisil
835778,3/3/2025,2,,,,shinti,dim_pl,novel,shintisil
835778,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
835778,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
835778,3/3/2025,2,,,,bal,dim_pl,familiar,
835778,3/3/2025,2,,,,mero,dim_pl,novel,merosil
835778,3/3/2025,2,,,,pil,dim_pl,novel,pilisil
835778,3/3/2025,2,,,,bal,dim_pl,familiar,
835778,3/3/2025,2,,,,shinti,dim_pl,novel,shintisil
835778,3/3/2025,2,,,,mero,dim_pl,novel,merosil
835778,3/3/2025,2,,,,berko,dim_pl,familiar,berkosil
835778,3/3/2025,2,,,,pil,dim_pl,novel,pilsil
835778,3/3/2025,2,,,,kora,dim_pl,familiar,korasil
828936,3/3/2025,3,,,,shinti,dim_pl,novel,shintinem
828936,3/3/2025,3,,,,bal,dim_pl,familiar,
828936,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
828936,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
828936,3/3/2025,3,,,,mero,dim_pl,novel,merodem
828936,3/3/2025,3,,,,pil,dim_pl,novel,
828936,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
828936,3/3/2025,3,,,,mero,dim_pl,novel,merodan
828936,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
828936,3/3/2025,3,,,,pil,dim_pl,novel,pildan
828936,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
828936,3/3/2025,3,,,,bal,dim_pl,familiar,
828936,3/3/2025,3,,,,pil,dim_pl,novel,pildan
828936,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
828936,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
828936,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
828936,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
828936,3/3/2025,3,,,,mero,dim_pl,novel,merodan
828936,3/3/2025,3,,,,mero,dim_pl,novel,merodan
828936,3/3/2025,3,,,,pil,dim_pl,novel,pildan
828936,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
828936,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
828936,3/3/2025,3,,,,berko,dim_pl,familiar,berkodan
828936,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
510986,3/3/2025,2,,,,kora,dim_pl,familiar,
510986,3/3/2025,2,,,,pil,dim_pl,novel,
510986,3/3/2025,2,,,,bal,dim_pl,familiar,
510986,3/3/2025,2,,,,mero,dim_pl,novel,
510986,3/3/2025,2,,,,berko,dim_pl,familiar,
510986,3/3/2025,2,,,,shinti,dim_pl,novel,
510986,3/3/2025,2,,,,bal,dim_pl,familiar,
510986,3/3/2025,2,,,,mero,dim_pl,novel,
510986,3/3/2025,2,,,,shinti,dim_pl,novel,
510986,3/3/2025,2,,,,kora,dim_pl,familiar,
510986,3/3/2025,2,,,,pil,dim_pl,novel,
510986,3/3/2025,2,,,,berko,dim_pl,familiar,
510986,3/3/2025,2,,,,pil,dim_pl,novel,
510986,3/3/2025,2,,,,berko,dim_pl,familiar,
510986,3/3/2025,2,,,,kora,dim_pl,familiar,
510986,3/3/2025,2,,,,shinti,dim_pl,novel,
510986,3/3/2025,2,,,,bal,dim_pl,familiar,
510986,3/3/2025,2,,,,mero,dim_pl,novel,
510986,3/3/2025,2,,,,mero,dim_pl,novel,
510986,3/3/2025,2,,,,berko,dim_pl,familiar,
510986,3/3/2025,2,,,,pil,dim_pl,novel,
510986,3/3/2025,2,,,,bal,dim_pl,familiar,
510986,3/3/2025,2,,,,shinti,dim_pl,novel,
510986,3/3/2025,2,,,,kora,dim_pl,familiar,
333042,3/3/2025,5,,,,bal,dim_pl,familiar,
333042,3/3/2025,5,,,,pil,dim_pl,novel,
333042,3/3/2025,5,,,,berko,dim_pl,familiar,
333042,3/3/2025,5,,,,shinti,dim_pl,novel,
333042,3/3/2025,5,,,,kora,dim_pl,familiar,
333042,3/3/2025,5,,,,mero,dim_pl,novel,
333042,3/3/2025,5,,,,berko,dim_pl,familiar,
333042,3/3/2025,5,,,,kora,dim_pl,familiar,
333042,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
333042,3/3/2025,5,,,,shinti,dim_pl,novel,
333042,3/3/2025,5,,,,mero,dim_pl,novel,
333042,3/3/2025,5,,,,pil,dim_pl,novel,
333042,3/3/2025,5,,,,pil,dim_pl,novel,
333042,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
333042,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333042,3/3/2025,5,,,,kora,dim_pl,familiar,korashoon
333042,3/3/2025,5,,,,mero,dim_pl,novel,meroshoon
333042,3/3/2025,5,,,,shinti,dim_pl,novel,shintisoon
333042,3/3/2025,5,,,,berko,dim_pl,familiar,berkoshoon
333042,3/3/2025,5,,,,mero,dim_pl,novel,merosil
333042,3/3/2025,5,,,,shinti,dim_pl,novel,
333042,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
333042,3/3/2025,5,,,,pil,dim_pl,novel,pilshoon
333042,3/3/2025,5,,,,kora,dim_pl,familiar,korashoon
618798,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
618798,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
618798,3/3/2025,1,,,,pil,dim_pl,novel,
618798,3/3/2025,1,,,,kora,dim_pl,familiar,korashoon
618798,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
618798,3/3/2025,1,,,,mero,dim_pl,novel,merodan
618798,3/3/2025,1,,,,pil,dim_pl,novel,pildan
618798,3/3/2025,1,,,,shinti,dim_pl,novel,pilsil
618798,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
618798,3/3/2025,1,,,,mero,dim_pl,novel,merodan
618798,3/3/2025,1,,,,kora,dim_pl,familiar,korashoon
618798,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
618798,3/3/2025,1,,,,mero,dim_pl,novel,meroshoon
618798,3/3/2025,1,,,,pil,dim_pl,novel,pilshoon
618798,3/3/2025,1,,,,kora,dim_pl,familiar,korashoon
618798,3/3/2025,1,,,,shinti,dim_pl,novel,shintidon
618798,3/3/2025,1,,,,berko,dim_pl,familiar,berkoshoon
618798,3/3/2025,1,,,,bal,dim_pl,familiar,balshoon
618798,3/3/2025,1,,,,kora,dim_pl,familiar,korashoon
618798,3/3/2025,1,,,,bal,dim_pl,familiar,balshoon
618798,3/3/2025,1,,,,mero,dim_pl,novel,meroshoon
618798,3/3/2025,1,,,,pil,dim_pl,novel,pilshoon
618798,3/3/2025,1,,,,berko,dim_pl,familiar,berkoshoon
618798,3/3/2025,1,,,,shinti,dim_pl,novel,shintishoon
142467,3/3/2025,5,,,,mero,dim_pl,novel,merodan
142467,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
142467,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
142467,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
142467,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
142467,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
142467,3/3/2025,5,,,,pil,dim_pl,novel,ilsil
142467,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
142467,3/3/2025,5,,,,mero,dim_pl,novel,merosil
142467,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
142467,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
142467,3/3/2025,5,,,,bal,dim_pl,familiar,balshoon
142467,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
142467,3/3/2025,5,,,,mero,dim_pl,novel,merosil
142467,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
142467,3/3/2025,5,,,,bal,dim_pl,familiar,
142467,3/3/2025,5,,,,berko,dim_pl,familiar,
142467,3/3/2025,5,,,,pil,dim_pl,novel,
142467,3/3/2025,5,,,,shinti,dim_pl,novel,
142467,3/3/2025,5,,,,mero,dim_pl,novel,
142467,3/3/2025,5,,,,pil,dim_pl,novel,
142467,3/3/2025,5,,,,kora,dim_pl,familiar,
142467,3/3/2025,5,,,,bal,dim_pl,familiar,
142467,3/3/2025,5,,,,berko,dim_pl,familiar,
75565,3/3/2025,6,,,,berko,dim_pl,familiar,berkoshoon
75565,3/3/2025,6,,,,bal,dim_pl,familiar,
75565,3/3/2025,6,,,,pil,dim_pl,novel,pildan
75565,3/3/2025,6,,,,shinti,dim_pl,novel,
75565,3/3/2025,6,,,,mero,dim_pl,novel,merodan
75565,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
75565,3/3/2025,6,,,,pil,dim_pl,novel,pilsil
75565,3/3/2025,6,,,,shinti,dim_pl,novel,shintisil
75565,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
75565,3/3/2025,6,,,,mero,dim_pl,novel,mero
75565,3/3/2025,6,,,,kora,dim_pl,familiar,koradan
75565,3/3/2025,6,,,,bal,dim_pl,familiar,baldan
75565,3/3/2025,6,,,,shinti,dim_pl,novel,shintidan
75565,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
75565,3/3/2025,6,,,,kora,dim_pl,familiar,korashoon
75565,3/3/2025,6,,,,pil,dim_pl,novel,pilshoon
75565,3/3/2025,6,,,,mero,dim_pl,novel,meroshoon
75565,3/3/2025,6,,,,berko,dim_pl,familiar,berkoshoon
75565,3/3/2025,6,,,,shinti,dim_pl,novel,shintishoon
75565,3/3/2025,6,,,,kora,dim_pl,familiar,korashoon
75565,3/3/2025,6,,,,mero,dim_pl,novel,meroshoon
75565,3/3/2025,6,,,,bal,dim_pl,familiar,balshoon
75565,3/3/2025,6,,,,berko,dim_pl,familiar,berkoshoon
75565,3/3/2025,6,,,,pil,dim_pl,novel,
983166,3/3/2025,3,,,,bal,dim_pl,familiar,balshoon
983166,3/3/2025,3,,,,shinti,dim_pl,novel,
983166,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
983166,3/3/2025,3,,,,berko,dim_pl,familiar,berkos
983166,3/3/2025,3,,,,mero,dim_pl,novel,merodan
983166,3/3/2025,3,,,,pil,dim_pl,novel,
983166,3/3/2025,3,,,,pil,dim_pl,novel,
983166,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
983166,3/3/2025,3,,,,mero,dim_pl,novel,merodan
983166,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
983166,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
983166,3/3/2025,3,,,,bal,dim_pl,familiar,
983166,3/3/2025,3,,,,pil,dim_pl,novel,pildan
983166,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
983166,3/3/2025,3,,,,berko,dim_pl,familiar,berkoshoon
983166,3/3/2025,3,,,,mero,dim_pl,novel,merodan
983166,3/3/2025,3,,,,shinti,dim_pl,novel,
983166,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
983166,3/3/2025,3,,,,bal,dim_pl,familiar,balshoon
983166,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
983166,3/3/2025,3,,,,pil,dim_pl,novel,pildan
983166,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
983166,3/3/2025,3,,,,mero,dim_pl,novel,
983166,3/3/2025,3,,,,berko,dim_pl,familiar,
504285,3/3/2025,4,,,,shinti,dim_pl,novel,
504285,3/3/2025,4,,,,pil,dim_pl,novel,pilnem
504285,3/3/2025,4,,,,kora,dim_pl,familiar,korashoon
504285,3/3/2025,4,,,,berko,dim_pl,familiar,berkodan
504285,3/3/2025,4,,,,mero,dim_pl,novel,
