weights,Stem,Meaning,Frequency,row_number,label
0.25329475285892766,Familiar,Novel,Frequent,14,Novel Frequent
0.2551367931264745,Familiar,Novel,Frequent,15,Novel Frequent
0.25646590174912115,Familiar,Novel,Frequent,16,Novel Frequent
0.26334397763702605,Familiar,Novel,Frequent,17,Novel Frequent
0.2637384606644554,Familiar,Novel,Frequent,18,Novel Frequent
0.2625136589280592,Familiar,Novel,Frequent,19,Novel Frequent
0.27041588880986744,Familiar,Novel,Frequent,20,Novel Frequent
0.27929348995021225,Familiar,Novel,Frequent,21,Novel Frequent
0.2831174178010612,Familiar,Novel,Frequent,22,Novel Frequent
0.2921529578530126,Familiar,Novel,Frequent,23,Novel Frequent
0.28806193216209036,Familiar,Novel,Frequent,24,Novel Frequent
0.2894947458463024,Familiar,Novel,Frequent,25,Novel Frequent
0.2719610077477148,Familiar,Novel,Frequent,26,Novel Frequent
0.26495268989511733,Familiar,Novel,Frequent,27,Novel Frequent
0.25531686530458914,Familiar,Novel,Frequent,28,Novel Frequent
0.2623964863735192,Familiar,Novel,Frequent,29,Novel Frequent
0.23760667448023398,Familiar,Novel,Frequent,30,Novel Frequent
0.2472971215622738,Familiar,Novel,Frequent,31,Novel Frequent
0.25659339638724477,Familiar,Novel,Frequent,32,Novel Frequent
0.2302481347007082,Familiar,Novel,Frequent,33,Novel Frequent
0.22765074215367553,Familiar,Novel,Frequent,34,Novel Frequent
0.24734371969519742,Familiar,Novel,Frequent,35,Novel Frequent
0.24743106104963053,Familiar,Novel,Frequent,36,Novel Frequent
0.2293608941368882,Familiar,Novel,Frequent,37,Novel Frequent
0.2342741821917941,Familiar,Novel,Frequent,38,Novel Frequent
0.21200628706562302,Familiar,Novel,Frequent,39,Novel Frequent
0.21434114977418806,Familiar,Novel,Frequent,40,Novel Frequent
0.21095731436174003,Familiar,Novel,Frequent,41,Novel Frequent
0.21320055371019964,Familiar,Novel,Frequent,42,Novel Frequent
0.214503614733806,Familiar,Novel,Frequent,43,Novel Frequent
0.21254774937390003,Familiar,Novel,Frequent,44,Novel Frequent
0.23298885477089704,Familiar,Novel,Frequent,45,Novel Frequent
0.23177489696116438,Familiar,Novel,Frequent,46,Novel Frequent
0.2295391270261341,Familiar,Novel,Frequent,47,Novel Frequent
0.21207712921495672,Familiar,Novel,Frequent,48,Novel Frequent
0.21832654600682416,Familiar,Novel,Frequent,49,Novel Frequent
0.21270811182954286,Familiar,Novel,Frequent,50,Novel Frequent
0.21342817218007848,Familiar,Novel,Frequent,51,Novel Frequent
0.2375616259162682,Familiar,Novel,Frequent,52,Novel Frequent
0.23563368045273814,Familiar,Novel,Frequent,53,Novel Frequent
0.2344511113699251,Familiar,Novel,Frequent,54,Novel Frequent
0.2203551511362733,Familiar,Novel,Frequent,55,Novel Frequent
0.2270478804169844,Familiar,Novel,Frequent,56,Novel Frequent
0.2249919046573219,Familiar,Novel,Frequent,57,Novel Frequent
0.24083537121920887,Familiar,Novel,Frequent,58,Novel Frequent
0.2372947577472574,Familiar,Novel,Frequent,59,Novel Frequent
0.23963760104562612,Familiar,Novel,Frequent,60,Novel Frequent
0.2436451220873253,Familiar,Novel,Frequent,61,Novel Frequent
0.23971710786278516,Familiar,Novel,Frequent,62,Novel Frequent
0.24800018884431785,Familiar,Novel,Frequent,63,Novel Frequent
0.22876308265181522,Familiar,Novel,Frequent,64,Novel Frequent
0.23047307612535686,Familiar,Novel,Frequent,65,Novel Frequent
0.23386303883276713,Familiar,Novel,Frequent,66,Novel Frequent
0.24578927042116144,Familiar,Novel,Frequent,67,Novel Frequent
0.2255808277396919,Familiar,Novel,Frequent,68,Novel Frequent
0.2251756841105227,Familiar,Novel,Frequent,69,Novel Frequent
0.22128601264985426,Familiar,Novel,Frequent,70,Novel Frequent
0.2257615224785664,Familiar,Novel,Frequent,71,Novel Frequent
0.22561369939842704,Familiar,Novel,Frequent,72,Novel Frequent
0.22618722842170114,Familiar,Novel,Frequent,73,Novel Frequent
