fc_flash.started,key_resp_11.rt,key_resp_17.rt,key_resp_11.keys,key_resp_17.keys,comp_image_size,comp_label1_location,key_resp_30.keys,end.stopped,consent6.started,forced_choice_block.thisRepN,prod_image1,condition,training_block.thisIndex,image2_label,consent3.stopped,image_size,image1_label,suffix,key_resp_16.rt,consent.started,demographic_questions.stopped,suffix2,mouse.leftButton,debriefing2.started,fc_pre.started,experiment_start_resp.rt,comprehension_loop.thisRepN,consent6.stopped,begin_experiment.started,training.started,key_resp_3.keys,mouse.y,stem_condition,key_resp_9.keys,consent.stopped,training_block.thisN,prod_image2,psychopyVersion,key_resp_16.keys,key_resp_18.rt,comprehension_four_images.started,alt_image2_location,key_resp_15.rt,consent2.stopped,comp_condition_suffix,key_resp_13.keys,stem,prod_image2_location,label,consent_resp_6.rt,consent3.started,demo_age.started,debriefing1.stopped,debriefing3.stopped,comp_inst.stopped,demo_age.stopped,consent_resp.keys,comprehension_loop.thisN,key_resp_19.rt,mouse.midButton,key_resp_27.rt,debriefing0.stopped,demo_info.ran,comprehension_loop.ran,image3,training_block.thisTrialN,prod_four_images.stopped,image1,comprehension_instructions.started,prod_inst_2.stopped,comp_image_location,key_resp_33.keys,demo_other_langs.started,textbox.text,forced_choice.stopped,demo_native_lang.stopped,demo_info.thisIndex,prod_pre.started,OS,consent_resp_4.rt,consent_resp_3.rt,mouse.time,key_resp_9.rt,comp_instructions_cont.started,clear_screen.started,consent5.stopped,key_resp_14.rt,key_resp_18.duration,mouse.x,demo_native_lang.started,prod_image2_size,production_block.thisRepN,key_resp_18.keys,key_resp_28.keys,forced_choice_block.ran,comprehension_instructions.stopped,key_resp_29.rt,image4_label,consent_resp_4.keys,randomizer.stopped,forced_choice_block.thisIndex,blank_trial.started,demo_info.thisTrialN,consent_resp_2.rt,consent_resp_2.keys,prod_label,demo_info.thisN,production_block.ran,debriefing2.stopped,image3_label,image4,training_2.stopped,comprehension_loop.thisIndex,instructions.stopped,key_resp_14.keys,big_image_flash.started,consent_resp_5.rt,training_block.ran,key_resp_30.rt,file,__session,prod_four_images.started,randomizer.started,alt_image2,alt_image1_location,comprehension_four_images.stopped,consent4.started,prod_inst_2.started,image2,forced_choice_block.thisTrialN,prod_condition,key_resp_10.rt,forced_choice_block.thisN,consent2.started,fc_pre.stopped,production_block.thisTrialN,training.stopped,comprehension_label,training_2.started,debriefing1.started,production.stopped,experiment_start_resp.keys,consent4.stopped,label2,key_resp_27.keys,clear_screen.stopped,__datetime,alt_image1,prod_resp.text,date,prod_instr.started,big_image_flash.stopped,production_block.thisN,big_image_flash_fc.started,mouse.clicked_name,production_block.thisIndex,comp_instructions_cont.stopped,fc_flash.stopped,demo_other_langs.stopped,key_resp_19.keys,consent_resp.rt,textbox_6.text,prod_pre.stopped,demographic_questions.started,forced_choice.started,key_resp_4.rt,stem_filename,label1,blank_trial.stopped,instructions.started,big_image_flash_fc.stopped,alt_image2_size,mouse.rightButton,prod_instr.stopped,textbox_5.text,key_resp_4.keys,key_resp_31.keys,key_resp_15.keys,expName,key_resp_5.rt,suffix1,training_block.thisRepN,comp_image,consent_resp_5.keys,key_resp_28.rt,session,end.started,__experimentName,consent_resp_6.keys,textbox_7.text,production.started,alt_image1_size,key_resp_29.keys,consent5.started,debriefing3.started,comp_condition_stem,comp_inst.started,demo_info.thisRepN,frameRate,audio_files,filepath,__participant,debriefing0.started,key_resp_13.rt,comprehension_loop.thisTrialN,key_resp_5.keys,image_location,key_resp_3.rt,key_resp_31.rt,comp_label2_location,key_resp_33.rt,begin_exp.started,consent_resp_3.keys,key_resp_10.keys,begin_experiment.stopped,participant,begin_exp.stopped
﻿,,,,,,,,,,,,,6,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,62.31290000000595,,,,,,6,,2023.2.2,,"[2.2974999999999994,2.418900000005962,2.6137999999970276,2.764599999994047,2.964700000002992,3.126700000002984,3.249200000002986,4.210799999997022,4.3499000000059596]",,,,,,,chool,,choolnem,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,Win32,,,,,,67.30499999999999,,,"[null,null,null,null,null,null,null,null,null]",,,,,"[""c"",""h"",""o"",""o"",""l"",""e"",""n"",""N/A"",""N/A""]",,,,,,,,,,,,,,,,,,,67.30490000000596,,,,,,1,,7_dim_sg.PNG,001,,,,,,,,,,,,,,,,66.81620000000298,,66.81630000001192,,,,,,,67.7945,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,chool,,,,,,,,,116.27906976736315,zara_audio_files/choolnem.wav,stems_all/7_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,23,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,67.79560000000893,,,,,,7,,2023.2.2,,"[2.2380000000000138,2.4357999999970303,2.5638999999910794,2.8312999999970287,3.1058999999910526,3.23629999999703,3.362000000000009,3.7202000000029756]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,Win32,,,,,,72.03830000001192,,,"[null,null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n"",""return""]",,,,,,,,,,,,,,,,,,,72.03810000000892,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,71.53460000000895,,71.53470000000299,,,,,,,72.54030000001192,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,24,,,"['0.35', '0.35']",,sil,,,,,,,,,,,,72.54130000001193,,,,,,8,,2023.2.2,,"[2.1922000000029698,2.281399999991038,2.760200000002982,3.0837999999970123,3.190399999991058,3.353499999999997,3.6227000000029648]",,,,,,,bal,,balsil,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,Win32,,,,,,76.69830000001191,,,"[null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]",,,,,,,,,,,,,,,,,,,76.69820000000298,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,76.1845,,76.18470000000296,,,,,,,77.19530000001193,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,balsil,,,,,,,,,116.27906976736315,zara_audio_files/balsil.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,3,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,77.19640000000597,,,,,,9,,2023.2.2,,"[2.2212000000029946,2.5353000000119152,2.656900000005976,2.9403000000119164,3.23090000000596,3.424600000008951,3.4902000000029716,4.0352000000029875]",,,,,,,nako,,nakonem,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,Win32,,,,,,81.74470000000296,,,"[null,null,null,null,null,null,null,null]",,,,,"[""n"",""a"",""k"",""o"",""n"",""e"",""m"",""return""]",,,,,,,,,,,,,,,,,,,81.7445,,,,,,1,,4_dim_sg.PNG,001,,,,,,,,,,,,,,,,81.24820000000297,,81.24830000001192,,,,,,,82.23790000000595,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,nakonem,,,,,,,,,116.27906976736315,zara_audio_files/nakonem.wav,stems_all/4_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,11,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,82.23880000001192,,,,,,10,,2023.2.2,,"[2.3299000000059493,2.4314999999999998,2.5330999999940502,2.791900000005967,3.0837000000029775,3.3927999999970098,3.9289000000059673,4.070799999997007]",,,,,,,mero,,meronem,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,Win32,,,,,,87.23630000001192,,,"[null,null,null,null,null,null,null,null]",,,,,"[""m"",""e"",""r"",""n"",""e"",""m"",""N/A"",""N/A""]",,,,,,,,,,,,,,,,,,,87.23630000001192,,,,,,1,,12_dim_sg.PNG,001,,,,,,,,,,,,,,,,86.74360000000893,,86.74390000000595,,,,,,,87.72870000000297,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,mern,,,,,,,,,116.27906976736315,zara_audio_files/meronem.wav,stems_all/12_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,17,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,87.7298000000119,,,,,,11,,2023.2.2,,"[2.4172000000029925,2.8724000000059675,3.132499999999993,3.2249000000059596,3.3125,3.5004000000059534,3.7174000000059664,3.9582000000029893,4.060700000002981,4.124300000011914]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,Win32,,,,,,92.72080000001192,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""k"",""N/A"",""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,92.72070000000296,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,92.22349999999999,,92.22349999999999,,,,,,,93.21360000000892,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,berkodan,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,4,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,93.21530000001191,,,,,,12,,2023.2.2,,"[2.244700000002979,3.0120000000000005,3.16040000000595,3.4617000000029634,3.5961000000089314,3.8531000000089364,3.9501000000089164]",,,,,,,pipa,,pipanem,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,Win32,,,,,,98.2075,,,"[null,null,null,null,null,null,null]",,,,,"[""p"",""i"",""p"",""a"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,98.20740000000596,,,,,,1,,5_dim_sg.PNG,001,,,,,,,,,,,,,,,,97.711,,97.71110000000893,,,,,,,98.69110000000894,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,pipanem,,,,,,,,,116.27906976736315,zara_audio_files/pipanem.wav,stems_all/5_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,30,,,"['0.35', '0.35']",,none,,,,,,,,,,,,98.69170000000297,,,,,,13,,2023.2.2,,"[2.3066000000089275,2.400200000002968,2.5156000000089307]",,,,,,,bal,,bal,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,Win32,,,,,,103.69250000000001,,,"[null,null,null]",,,,,"[""b"",""a"",""l""]",,,,,,,,,,,,,,,,,,,103.69230000001191,,,,,,1,,1.PNG,001,,,,,,,,,,,,,,,,103.19349999999999,,103.19390000000597,,,,,,,104.19470000000298,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,bal,,,,,,,,,116.27906976736315,zara_audio_files/bal.wav,stems_all/1.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,20,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,104.19580000001191,,,,,,14,,2023.2.2,,"[2.3647000000029834,2.501700000002984,2.600099999994029,2.853399999991069,3.2183999999910498,3.31759999999403,3.4572999999970193]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,Win32,,,,,,109.182,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,109.18190000000597,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,108.68770000000298,,108.6878000000119,,,,,,,109.68090000000596,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,14,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,109.68130000001192,,,,,,15,,2023.2.2,,"[2.19820000000297,2.297900000005967,2.4575000000000102,2.5512000000029786,2.6431000000089284,2.7073000000119123]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,Win32,,,,,,114.68399999999998,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,114.68390000000595,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,114.19010000000894,,114.19020000000297,,,,,,,115.18160000000894,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,13,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,115.18230000001192,,,,,,16,,2023.2.2,,"[2.135200000002982,2.2359000000059552,2.3845000000000027,2.5100999999940257,2.5722000000029652,2.6884000000059416]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,Win32,,,,,,120.17870000000296,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,120.17860000000893,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,119.67450000000001,,119.67470000000297,,,,,,,120.67820000000297,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,16,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,120.67940000000597,,,,,,17,,2023.2.2,,"[2.2069999999999936,2.307799999997002,2.4144000000059407,2.670600000008932,2.710499999999996,2.8204999999999814,4.397799999997005]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,Win32,,,,,,125.67670000000298,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""e"",""r"",""d"",""a"",""n"",""N/A""]",,,,,,,,,,,,,,,,,,,125.67660000000895,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,125.17310000000894,,125.17340000000597,,,,,,,126.17530000001192,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,kerda,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,32,,,"['0.35', '0.35']",,none,,,,,,,,,,,,126.1758000000119,,,,,,18,,2023.2.2,,"[2.459799999997017,2.583200000002961,2.5859000000059496,3.435799999997016,3.610500000000002,3.9522000000029607,4.010600000008935,4.192600000008923]",,,,,,,kora,,kora,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,Win32,,,,,,131.17840000000598,,,"[null,null,null,null,null,null,null,null]",,,,,"[""k"",""r"",""o"",""N/A"",""N/A"",""o"",""r"",""a""]",,,,,,,,,,,,,,,,,,,131.17840000000598,,,,,,1,,3.PNG,001,,,,,,,,,,,,,,,,130.6845,,130.68470000000298,,,,,,,131.6618000000119,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,kora,,,,,,,,,116.27906976736315,zara_audio_files/kora.wav,stems_all/3.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,2,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,131.66370000000296,,,,,,19,,2023.2.2,,"[2.5289000000059616,2.656499999999994,2.7719000000059566,2.9727999999970223,3.352700000002983,3.4379000000059534,3.568000000000012]",,,,,,,kora,,koranem,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,Win32,,,,,,136.66820000000297,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""n"",""e"",""m""]",,,,,,,,,,,,,,,,,,,136.66820000000297,,,,,,1,,3_dim_sg.PNG,001,,,,,,,,,,,,,,,,136.16560000000896,,136.16560000000896,,,,,,,137.176,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,koranem,,,,,,,,,116.27906976736315,zara_audio_files/koranem.wav,stems_all/3_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,18,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,137.17649999999998,,,,,,20,,2023.2.2,,"[1.9586999999880845,2.0660999999940373,2.153399999991052,2.3644999999999925,2.594999999999999,2.778399999991052,2.8315000000000055,2.9701999999880684]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,Win32,,,,,,142.17960000000892,,,"[null,null,null,null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""k"",""o"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,142.17950000000002,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,141.6738000000119,,141.67390000000597,,,,,,,142.68290000000593,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,berkodan,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,5,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,142.68399999999997,,,,,,21,,2023.2.2,,"[2.3342000000029657,2.436399999991039,2.6143999999910363,2.8352000000029705,3.2295000000000016,3.34939999999105,3.454999999999984,4.120399999991037,4.270099999994017,4.4293999999910625]",,,,,,,bani,,baninem,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,Win32,,,,,,147.68599999999998,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""n"",""i"",""m"",""e"",""n"",""N/A"",""N/A"",""N/A""]",,,,,,,,,,,,,,,,,,,147.68590000000597,,,,,,1,,6_dim_sg.PNG,001,,,,,,,,,,,,,,,,147.18510000000896,,147.18520000000296,,,,,,,148.18310000000895,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,bani,,,,,,,,,116.27906976736315,zara_audio_files/baninem.wav,stems_all/6_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,31,,,"['0.35', '0.35']",,none,,,,,,,,,,,,148.18399999999997,,,,,,22,,2023.2.2,,"[2.3020999999940273,2.3920999999940307,2.5060000000000002,2.6164000000059673,2.806900000005953]",,,,,,,berko,,berko,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,Win32,,,,,,153.18280000001192,,,"[null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""k"",""o""]",,,,,,,,,,,,,,,,,,,153.18280000001192,,,,,,1,,2.PNG,001,,,,,,,,,,,,,,,,152.686700000003,,152.68690000000595,,,,,,,153.67950000000002,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,berko,,,,,,,,,116.27906976736315,zara_audio_files/berko.wav,stems_all/2.PNG,501168,,,,,"['-0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,12,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,153.67980000001194,,,,,,23,,2023.2.2,,"[2.21220000000298,2.3290999999940425,2.444099999994023,2.5692000000029793,2.645899999991059,2.7022000000029607]",,,,,,,bal,,baldan,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,Win32,,,,,,158.67390000000597,,,"[null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,158.67390000000597,,,,,,1,,1_2.PNG,001,,,,,,,,,,,,,,,,158.176,,158.17610000000894,,,,,,,159.18099999999998,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,baldan,,,,,,,,,116.27906976736315,zara_audio_files/baldan.wav,stems_all/1_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,19,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,159.18200000000002,,,,,,24,,2023.2.2,,"[2.0597999999970398,2.162299999997032,2.278500000000008,2.522400000005973,3.0097000000029936,3.609000000000009,3.812700000002991,3.867500000000007,3.95150000000001]",,,,,,,berko,,berkodan,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,Win32,,,,,,164.18860000000893,,,"[null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""e"",""r"",""n"",""N/A"",""o"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,164.18840000000597,,,,,,1,,2_2.PNG,001,,,,,,,,,,,,,,,,163.67950000000002,,163.67970000000298,,,,,,,164.686700000003,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,berodan,,,,,,,,,116.27906976736315,zara_audio_files/berkodan.wav,stems_all/2_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,7,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,164.68810000000894,,,,,,25,,2023.2.2,,"[2.306999999999988,2.551700000002967,2.7032999999970286,3.071499999999986,3.914299999997013,4.115000000000009,4.240299999997006]",,,,,,,kudom,,kudomnem,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,Win32,,,,,,169.68410000000893,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""u"",""d"",""o"",""m"",""n"",""e""]",,,,,,,,,,,,,,,,,,,169.68410000000893,,,,,,1,,8_dim_sg.PNG,001,,,,,,,,,,,,,,,,169.18160000000893,,169.1818000000119,,,,,,,170.19090000000597,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,kudomne,,,,,,,,,116.27906976736315,zara_audio_files/kudomnem.wav,stems_all/8_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,22,,,"['0.35', '0.35']",,dan,,,,,,,,,,,,170.19180000001194,,,,,,26,,2023.2.2,,"[2.3059000000059484,2.408700000002966,2.484499999999997,2.6539000000059616,2.7742000000029634,2.8831000000089375,2.9092999999970175]",,,,,,,kora,,koradan,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,Win32,,,,,,175.19220000000297,,,"[null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""d"",""a"",""n""]",,,,,,,,,,,,,,,,,,,175.19210000000896,,,,,,1,,3_2.PNG,001,,,,,,,,,,,,,,,,174.69020000000296,,174.69030000001192,,,,,,,175.6908000000119,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,koradan,,,,,,,,,116.27906976736315,zara_audio_files/koradan.wav,stems_all/3_2.PNG,501168,,,,,"['-0.2', '-0.18']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,29,,,"['0.20', '0.20']",,shoon,,,,,,,,,,,,175.69140000000596,,,,,,27,,2023.2.2,,"[2.237399999991055,2.3682999999970207,2.4209999999999923,2.615200000003,2.805000000000007,3.685200000002993,3.8335999999940498,4.018200000002992,4.198700000002987]",,,,,,,kora,,korashoon,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,Win32,,,,,,180.68740000000594,,,"[null,null,null,null,null,null,null,null,null]",,,,,"[""k"",""o"",""r"",""a"",""a"",""N/A"",""s"",""h"",""o""]",,,,,,,,,,,,,,,,,,,180.6871000000089,,,,,,1,,3_dim_sg.PNG,001,,,,,,,,,,,,,,,,180.19170000000298,,180.19230000001193,,,,,,,181.18160000000893,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,korashon,,,,,,,,,116.27906976736315,zara_audio_files/korashoon.wav,stems_all/3_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
﻿,,,,,,,,,,,,,0,,,"['0.20', '0.20']",,nem,,,,,,,,,,,,181.18210000000892,,,,,,28,,2023.2.2,,"[2.2372999999970204,2.8015000000000043,2.9041000000089525,3.2049000000059777,3.282400000005964,3.456799999997031,3.814200000002984,3.936100000008963,4.101600000008943,4.376000000000005]",,,,,,,bal,,balnem,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,Win32,,,,,,186.17990000000594,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,"[""b"",""a"",""l"",""e"",""n"",""m"",""N/A"",""N/A"",""N/A"",""n""]",,,,,,,,,,,,,,,,,,,186.17980000001194,,,,,,1,,1_dim_sg.PNG,001,,,,,,,,,,,,,,,,185.68230000001194,,185.68230000001194,,,,,,,186.67440000000596,2025-01-23_11h06.53.786,,,2025-01-23_11h07.36.502,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,generalizability_mini,,,0,,,,001,,generalizability_experiment_v3,,baln,,,,,,,,,116.27906976736315,zara_audio_files/balnem.wav,stems_all/1_dim_sg.PNG,501168,,,,,"['0.2', '0.22']",,,,,,,,,60472,
